Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
59,Non-Binary,Asian,57271,511,51975,0
36,Male,Hispanic,85199,404,93080,0
71,Female,White,64749,516,36850,0
32,Female,Hispanic,109192,790,48691,1
48,Non-Binary,Black,136019,533,9194,1
60,Male,Black,50652,375,44287,0
22,Female,Hispanic,58056,413,84020,0
67,Female,Black,93102,627,41010,0
26,Non-Binary,Other,72698,373,47513,0
50,Female,Hispanic,96671,652,41737,0
74,Male,Other,59037,767,68517,1
29,Female,Other,114355,486,68423,0
66,Female,Other,50796,684,62855,0
26,Non-Binary,Asian,88600,554,76025,1
31,Non-Binary,Asian,82833,418,25166,0
38,Non-Binary,Other,128734,647,11692,1
36,Non-Binary,Asian,24330,785,49171,1
67,Non-Binary,White,140287,380,51169,0
22,Female,Black,40851,787,91660,0
52,Non-Binary,Black,134627,832,10460,1
30,Non-Binary,White,23260,460,67695,0
64,Male,White,28638,768,81075,1
49,Non-Binary,Other,94502,659,30606,1
45,Male,White,118985,480,79886,1
65,Non-Binary,Black,100071,416,20098,0
72,Female,Hispanic,135958,469,76630,0
20,Female,Black,73351,745,78670,0
22,Male,Hispanic,73923,774,30729,1
18,Non-Binary,Asian,79236,467,95216,0
66,Male,White,61613,593,53222,0
54,Non-Binary,Other,129682,428,90783,0
24,Female,White,76424,499,77694,0
66,Male,Black,77161,300,30971,0
30,Non-Binary,Black,132514,350,32996,0
72,Female,Hispanic,128238,593,92436,0
33,Male,Black,96023,336,99119,0
67,Non-Binary,Black,68666,807,87348,1
56,Male,Other,31951,437,73214,0
47,Non-Binary,Asian,37664,507,23683,0
33,Male,White,52852,811,13088,1
34,Non-Binary,Black,98309,594,90501,1
69,Male,Other,51180,772,30667,1
74,Female,White,70291,795,7629,1
45,Female,Hispanic,68494,397,20527,0
34,Non-Binary,Asian,55686,702,57916,1
34,Non-Binary,Hispanic,70328,796,16089,1
46,Non-Binary,Other,77124,651,46309,1
69,Male,Hispanic,100727,775,70522,1
41,Non-Binary,Asian,52860,611,28478,0
48,Non-Binary,Asian,27405,501,64414,0
48,Female,Asian,123379,639,21442,0
36,Female,Black,38128,343,44257,0
69,Male,White,53096,722,72655,1
28,Female,Hispanic,38313,744,40382,0
29,Female,Other,122038,566,55445,0
53,Female,White,24226,462,75338,0
56,Male,White,42835,584,6237,0
67,Female,Black,85626,366,46057,0
36,Non-Binary,White,103633,626,30288,1
47,Non-Binary,Other,88062,716,99715,1
68,Female,Other,60505,509,93307,0
52,Female,Other,89909,832,51320,1
73,Female,Hispanic,99929,704,70107,0
25,Male,Asian,54340,513,68931,0
65,Non-Binary,Hispanic,70944,813,54281,1
19,Non-Binary,Black,146571,696,97293,1
48,Male,Black,79707,502,93394,0
35,Male,Other,108717,422,17630,0
67,Non-Binary,Other,141484,600,49068,1
42,Male,Black,63063,555,47383,0
67,Non-Binary,White,82575,520,66110,0
46,Female,Asian,94336,591,97440,0
64,Female,Hispanic,104330,372,53081,0
49,Female,Asian,61230,820,20781,1
63,Female,Asian,114394,501,28407,0
49,Male,Black,129785,823,78271,1
29,Male,Other,25857,469,69745,0
51,Female,Black,82384,355,36259,0
30,Female,Hispanic,54681,344,51097,0
42,Female,Black,132050,447,47953,0
41,Female,Other,101376,641,74393,0
66,Female,Asian,138909,526,15833,0
46,Female,Hispanic,25457,631,97082,0
39,Non-Binary,Asian,56179,742,84152,1
44,Male,Black,52695,770,90974,1
72,Female,White,112455,428,39034,0
47,Male,Other,75152,354,99983,0
47,Male,White,103832,447,76289,0
70,Female,Black,95098,418,6587,0
60,Female,Hispanic,147379,658,18861,1
25,Female,Hispanic,83631,301,82128,0
29,Male,Hispanic,94581,612,83046,1
48,Male,Other,24220,818,91408,1
26,Non-Binary,White,34945,469,58046,0
45,Female,White,25103,701,39212,0
73,Female,Asian,59054,474,19300,0
57,Non-Binary,White,88887,453,28080,0
55,Female,Black,71136,420,98076,0
54,Male,Hispanic,110083,374,26670,0
39,Non-Binary,Hispanic,51240,728,94038,1
57,Non-Binary,Black,64431,788,29572,1
25,Male,Other,118017,421,93163,0
61,Female,Other,115861,541,55220,0
51,Female,Hispanic,129499,662,49315,1
55,Male,Asian,117092,548,20800,1
19,Female,White,135515,802,58671,1
50,Non-Binary,Hispanic,68145,769,55632,1
40,Non-Binary,Hispanic,33301,828,14980,1
54,Non-Binary,Asian,20813,375,85341,0
34,Female,Asian,121152,575,68227,0
34,Non-Binary,Other,41138,775,9625,1
69,Female,White,63661,413,21860,0
54,Female,Asian,62539,309,30995,0
68,Non-Binary,Other,105610,746,28383,1
53,Female,Black,75967,421,78325,0
62,Non-Binary,Other,27176,829,15484,1
60,Male,White,84376,501,66689,0
51,Male,Other,97810,429,39828,0
