Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
26,Non-Binary,Other,39542,676,42161,1
74,Female,Asian,130619,435,5896,0
58,Non-Binary,White,112007,596,98662,1
61,Female,White,146514,584,73567,1
23,Male,Asian,40105,323,82919,0
47,Female,Other,45483,452,52036,0
71,Non-Binary,Asian,62962,580,63431,0
44,Male,Black,36648,369,28768,0
43,Non-Binary,Hispanic,90511,388,34201,0
69,Non-Binary,Asian,21209,528,20118,0
34,Male,Black,63291,785,27404,1
37,Female,Hispanic,32745,722,28784,1
69,Female,Other,40659,348,7282,0
68,Non-Binary,Black,85099,729,37596,1
72,Female,Hispanic,25590,713,28198,1
33,Non-Binary,Black,23957,355,86593,0
48,Male,Hispanic,61801,578,47759,0
19,Non-Binary,Other,21508,352,13381,0
60,Non-Binary,White,101377,336,66056,0
29,Female,White,33565,815,58885,1
48,Male,Black,59568,300,88064,0
45,Non-Binary,Hispanic,149695,302,31699,0
71,Non-Binary,Other,108335,326,30582,0
20,Female,White,149031,539,76182,0
33,Female,White,31142,513,82925,0
37,Female,Hispanic,43896,664,15636,1
60,Male,Asian,135361,544,34055,1
61,Female,White,42571,813,84590,1
69,Male,Hispanic,125249,418,74713,0
63,Male,Hispanic,91321,678,52981,1
39,Male,Black,136291,788,37987,1
22,Female,Other,135286,344,82417,0
19,Male,Asian,86556,422,60563,0
53,Female,White,41186,660,41857,1
54,Non-Binary,White,121288,431,86559,0
58,Female,Black,78143,631,42203,1
31,Female,Hispanic,97156,570,17204,1
25,Female,Other,63009,612,71780,1
67,Non-Binary,Hispanic,89798,459,65843,0
66,Female,White,126136,656,88181,1
46,Male,Hispanic,147365,514,77131,1
71,Non-Binary,White,83918,703,77043,1
59,Male,Black,63769,440,82339,0
68,Non-Binary,White,144930,322,89009,0
48,Male,Hispanic,85783,585,10031,1
46,Male,Other,138946,702,32485,1
43,Non-Binary,Other,72837,826,35877,1
46,Female,Other,80510,551,83775,0
61,Male,White,21388,406,28222,0
36,Male,Black,32083,661,74487,0
46,Male,Other,106196,751,33437,1
30,Non-Binary,Asian,55284,389,76775,0
27,Female,Asian,128060,551,42999,1
42,Non-Binary,White,46004,771,95975,1
72,Female,Asian,25465,775,67909,1
23,Female,Hispanic,112915,557,18053,0
47,Female,Hispanic,141795,347,70827,0
54,Non-Binary,Hispanic,58358,350,17543,0
46,Female,Black,129309,700,19692,1
25,Female,Other,58410,842,12764,1
24,Male,Asian,100796,821,19786,1
45,Male,White,37164,588,21671,0
27,Female,Asian,112063,321,9035,0
20,Female,Asian,105930,599,53986,0
19,Male,Black,117415,334,42301,0
44,Female,White,75650,419,67449,0
22,Male,Asian,76032,472,10374,0
40,Female,Asian,71006,653,93891,1
48,Male,Asian,88012,462,52377,0
22,Female,Asian,148500,840,9816,1
39,Male,Asian,96500,498,90378,0
19,Female,Other,88047,813,79935,1
36,Male,Black,23840,308,50794,0
38,Female,Asian,125187,783,26392,1
48,Non-Binary,Black,128247,413,69954,0
48,Male,White,68831,685,34430,1
22,Non-Binary,Asian,22392,409,84305,0
18,Female,Other,141645,669,89234,0
64,Male,Asian,75771,610,40791,1
47,Female,Asian,84052,672,40175,1
43,Male,White,104766,439,29770,0
30,Male,White,61496,647,55777,1
60,Non-Binary,White,80495,538,42846,0
53,Male,Asian,78698,326,68781,0
43,Female,Black,117132,815,85383,1
55,Non-Binary,Black,90865,536,97140,0
48,Male,Hispanic,84772,444,31033,0
45,Non-Binary,Hispanic,149584,302,9432,0
37,Non-Binary,Black,96774,834,5194,1
34,Female,Hispanic,83292,632,31079,1
63,Female,Hispanic,27613,638,31171,0
54,Female,Black,112485,668,9111,1
47,Male,Other,29742,688,93367,1
59,Male,Asian,60965,549,97971,0
49,Male,White,148029,628,39298,1
44,Non-Binary,Hispanic,122835,424,92135,0
47,Male,Black,121715,404,40685,0
53,Non-Binary,Hispanic,102272,559,92075,1
40,Non-Binary,Other,106081,480,48898,0
22,Male,Other,66728,552,59192,0
59,Non-Binary,Asian,48321,362,12247,0
60,Male,Black,117123,568,54508,1
63,Non-Binary,Black,60257,751,40891,1
34,Non-Binary,Other,28104,566,44761,0
23,Non-Binary,White,137716,732,69034,0
48,Non-Binary,Other,38015,538,85154,0
46,Male,Black,105717,848,78415,1
52,Male,Asian,22209,351,98611,0
65,Female,Asian,110125,302,66328,0
22,Female,Other,131230,487,66030,0
69,Non-Binary,Other,137830,413,63120,0
34,Non-Binary,White,33374,471,88582,0
53,Male,Hispanic,137732,603,42792,1
36,Female,Hispanic,109136,697,80871,1
19,Female,Hispanic,52018,467,27958,0
27,Female,Hispanic,127918,444,73567,0
66,Non-Binary,Asian,88215,364,20692,0
38,Female,Hispanic,86106,730,9823,1
49,Non-Binary,Other,141544,352,5014,0
31,Female,Hispanic,37146,836,68779,1
62,Male,Black,68924,669,42098,1
35,Female,Asian,50432,320,64719,0
52,Male,Other,87921,422,42057,0
25,Female,Asian,24850,465,23885,0
46,Female,Black,51390,790,77010,1
68,Male,White,92319,631,36208,1
58,Female,Other,78261,636,45014,1
52,Non-Binary,Hispanic,59073,831,8760,1
24,Female,Asian,65193,789,38931,0
56,Non-Binary,Asian,49411,397,82110,0
55,Non-Binary,Hispanic,59424,653,8443,1
65,Male,Asian,112341,726,70011,1
45,Non-Binary,White,68318,740,68622,1
