Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
24,Male,Other,55251,461,9106,0
70,Non-Binary,Other,45278,459,83981,0
45,Male,Asian,25678,367,9996,0
66,Male,Asian,29561,307,71739,0
41,Non-Binary,Black,119770,619,71685,1
37,Female,Hispanic,43410,773,15918,1
65,Non-Binary,Other,66654,749,92263,1
46,Non-Binary,White,127130,316,73638,0
33,Female,White,75322,715,86803,1
29,Non-Binary,Asian,87808,513,56054,0
66,Male,Asian,43359,755,39887,1
72,Male,Asian,143211,835,48399,1
38,Non-Binary,Black,93948,448,7876,0
55,Female,Other,111364,557,20357,1
18,Non-Binary,Other,37104,713,66702,1
33,Non-Binary,White,21645,601,79714,0
24,Non-Binary,Hispanic,144298,336,44177,0
21,Non-Binary,Black,61732,440,65994,0
39,Female,Black,56828,452,35154,0
30,Male,White,22953,477,84515,0
43,Female,White,143943,465,92530,1
20,Male,Asian,139846,300,16649,0
73,Female,Hispanic,115440,630,54852,1
23,Female,Hispanic,48188,386,87435,0
20,Male,Other,52563,500,12360,0
37,Male,White,79361,337,15490,0
41,Male,Black,128842,821,41786,1
72,Male,Other,135769,740,87170,1
19,Male,White,101170,663,44917,1
52,Female,Black,20619,517,51111,0
63,Female,White,35173,831,61234,1
31,Female,White,138427,695,21356,1
41,Male,White,21917,810,91937,1
73,Non-Binary,Black,100839,718,41142,1
70,Non-Binary,Black,108772,743,17904,1
26,Female,Other,32093,618,60295,0
74,Non-Binary,Asian,79773,586,72516,1
60,Female,Hispanic,128723,564,84359,1
38,Female,Other,113925,612,60389,1
64,Female,Hispanic,34310,598,18813,0
39,Female,Hispanic,89850,646,7880,1
33,Male,White,138670,317,79460,0
40,Male,Asian,30686,537,51358,0
53,Female,White,140814,464,71583,1
23,Male,Asian,63781,525,96192,0
34,Male,Other,137090,624,68882,1
54,Male,Other,35287,605,37236,0
68,Non-Binary,Black,115642,590,84622,1
36,Male,Asian,96182,303,79829,0
72,Non-Binary,White,137058,804,75547,1
24,Female,White,130270,357,27875,0
42,Female,Other,128023,560,93194,1
34,Non-Binary,Black,31266,501,51646,0
36,Non-Binary,Black,128499,779,69862,1
69,Female,Asian,56539,445,81172,0
70,Male,Asian,44414,589,76095,0
32,Male,Asian,84620,789,46672,1
50,Female,Hispanic,64589,558,98224,0
73,Non-Binary,White,76999,375,10173,0
63,Female,White,86657,672,43882,1
59,Male,Asian,86146,392,8910,0
69,Female,Black,120245,355,79579,0
36,Non-Binary,Other,147967,429,7637,1
55,Male,Other,111253,721,54402,1
58,Male,Black,98396,510,58060,0
56,Non-Binary,Hispanic,41570,705,77552,1
59,Non-Binary,Other,71307,491,58767,0
71,Female,Asian,124514,682,88507,1
52,Male,White,77235,774,54319,1
22,Non-Binary,Black,44114,660,65802,1
41,Female,Hispanic,56806,625,21420,1
52,Female,White,100595,719,59150,1
71,Male,White,32390,681,94929,1
45,Female,Asian,76513,839,61420,1
23,Female,Asian,58372,692,93304,1
25,Non-Binary,Black,48042,595,48039,0
57,Male,Asian,91556,697,71145,1
62,Non-Binary,Asian,61319,629,50895,1
23,Male,Other,74992,477,32901,0
31,Non-Binary,Black,114026,603,59007,1
31,Male,Asian,91994,416,82248,0
21,Male,White,64267,775,49797,1
18,Male,White,85504,799,36454,1
36,Male,Hispanic,105191,774,71701,1
64,Non-Binary,White,147720,833,58485,1
48,Male,White,62582,825,81694,1
61,Male,Other,64897,519,31408,0
37,Female,Hispanic,145019,669,87756,1
69,Male,White,31776,645,28327,0
55,Non-Binary,Other,25083,334,41015,0
49,Male,Hispanic,57116,744,92780,1
33,Non-Binary,Other,77031,365,91536,0
48,Male,Hispanic,55905,829,53990,1
61,Male,Black,90540,682,92458,1
71,Male,Hispanic,54100,552,20796,0
18,Non-Binary,Black,61919,576,86555,0
47,Non-Binary,White,52058,762,31386,1
55,Non-Binary,Asian,104232,836,45135,1
42,Non-Binary,Black,117865,740,20891,1
21,Female,White,140764,413,6332,0
49,Male,Other,92117,469,37605,0
64,Male,Hispanic,82318,744,92577,1
30,Non-Binary,Asian,137110,379,64063,0
74,Non-Binary,Black,107338,847,82314,1
73,Male,Asian,146693,709,50649,1
56,Male,Other,84521,694,94912,1
71,Female,Other,110643,540,77844,1
65,Male,Asian,113977,330,58312,0
72,Non-Binary,Other,40234,724,93085,1
34,Female,Asian,102927,421,34081,0
61,Female,Asian,53359,441,11754,0
42,Female,Other,109539,629,28809,1
59,Non-Binary,Asian,88384,335,68001,0
30,Female,Hispanic,52321,815,96550,1
48,Non-Binary,Asian,39088,846,24516,1
19,Non-Binary,Black,148700,820,70751,1
46,Non-Binary,Hispanic,71275,356,69345,0
61,Non-Binary,White,149890,702,41914,1
