Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
64,Non-Binary,Hispanic,148398,677,86921,1
48,Non-Binary,Asian,69931,636,31734,1
34,Male,Black,101901,328,10865,0
63,Female,Hispanic,63686,746,74193,1
31,Male,Hispanic,45057,574,19417,0
19,Non-Binary,Asian,37325,361,55246,0
26,Male,Other,111107,764,97774,1
48,Non-Binary,Black,140977,511,36618,1
35,Female,Black,88811,475,5282,0
28,Non-Binary,Asian,29933,749,78617,1
20,Non-Binary,Asian,122410,414,37883,0
63,Female,Hispanic,113583,628,74788,1
67,Male,Hispanic,87881,433,12664,0
73,Non-Binary,White,119639,449,13974,0
29,Non-Binary,White,90526,619,22957,1
66,Male,Black,140339,794,17006,1
51,Male,Hispanic,132641,731,84934,1
43,Female,Other,22596,330,17420,0
70,Non-Binary,Hispanic,109305,412,96607,0
33,Non-Binary,Hispanic,131859,345,97261,0
71,Male,Hispanic,145827,763,91561,1
46,Non-Binary,Other,44352,758,79841,1
32,Male,Other,56899,391,90859,0
36,Non-Binary,White,42264,564,43097,0
55,Female,White,87939,838,73383,1
49,Female,White,49195,739,39590,1
33,Non-Binary,Black,69648,343,70034,0
27,Non-Binary,Other,55703,417,9457,0
45,Male,Black,76888,380,88485,0
59,Female,Asian,94547,721,91374,1
36,Male,Black,53903,499,46930,0
19,Male,Asian,117249,753,31164,1
26,Male,Other,53224,346,18599,0
42,Non-Binary,Black,82837,364,92535,0
57,Male,Black,83107,401,46887,0
53,Male,Black,127276,406,16001,0
66,Female,Hispanic,126943,716,96133,1
26,Male,Hispanic,61799,300,57346,0
63,Male,Black,86601,300,38550,0
41,Non-Binary,Hispanic,47753,377,26094,0
66,Male,Asian,124536,573,56397,1
67,Male,White,116575,502,57117,1
52,Non-Binary,Hispanic,58673,453,71976,0
47,Male,Asian,104788,533,10248,1
25,Female,Asian,90103,666,92831,1
64,Female,Other,127559,771,62901,1
53,Non-Binary,Hispanic,123180,748,56183,1
36,Male,Hispanic,133443,849,32195,1
43,Male,Hispanic,100411,722,17190,1
25,Non-Binary,White,32578,679,82221,1
61,Non-Binary,Asian,63479,527,46101,0
39,Non-Binary,Black,118184,456,55282,0
48,Non-Binary,Other,132833,566,48039,1
24,Male,Black,22292,389,82906,0
36,Non-Binary,White,79736,769,88151,1
36,Female,Asian,76325,598,23460,1
19,Male,Other,131164,690,71480,1
50,Non-Binary,Other,68184,567,35318,0
57,Female,Other,46012,758,85796,1
18,Non-Binary,Black,118752,365,23379,0
24,Female,Hispanic,64275,570,40586,0
19,Female,White,43211,312,6383,0
66,Female,Other,140776,736,6383,1
32,Non-Binary,Asian,79112,756,76897,1
66,Female,Black,135302,400,31480,0
29,Female,Black,105740,565,94262,1
23,Non-Binary,Other,112837,691,61564,1
59,Female,White,147530,341,77428,0
20,Female,Asian,119807,489,9549,1
25,Non-Binary,Asian,145451,847,41846,1
66,Male,Other,47320,304,77238,0
24,Non-Binary,Asian,38667,772,45044,1
26,Female,Black,63539,585,60799,0
32,Female,Black,92961,828,67282,1
39,Non-Binary,Asian,37518,710,31688,1
32,Female,Hispanic,57631,807,78000,1
68,Female,White,146023,614,29325,1
55,Female,White,26189,435,79696,0
36,Female,White,102473,490,37274,0
52,Female,Black,70247,676,27719,1
42,Male,Asian,86586,713,94204,1
26,Male,Hispanic,138451,710,45962,1
44,Non-Binary,Other,35278,496,87205,0
47,Female,Black,61448,399,88125,0
63,Non-Binary,Asian,143386,335,85889,0
46,Female,Hispanic,110063,647,86575,1
63,Male,Asian,105893,729,27006,1
55,Non-Binary,Asian,113050,447,83583,0
42,Non-Binary,Hispanic,34798,819,20907,1
70,Male,Black,125433,360,32534,0
56,Female,Hispanic,74329,736,50594,1
18,Non-Binary,Other,100455,580,39779,1
74,Male,White,30237,419,49192,0
63,Non-Binary,Other,74364,354,91835,0
19,Male,Asian,144611,783,16026,1
61,Non-Binary,Other,143757,560,40556,1
27,Non-Binary,White,32051,780,60338,1
51,Female,Hispanic,126838,697,94277,1
41,Female,Hispanic,40133,436,67718,0
19,Male,Hispanic,145962,790,95407,1
28,Female,White,89837,668,51337,1
73,Non-Binary,Hispanic,27211,776,13697,1
23,Female,Black,135693,483,66589,1
41,Female,Asian,85015,391,73101,0
31,Female,Black,48584,360,82903,0
