Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
23,Female,Hispanic,40979,363,19207,0
54,Non-Binary,Black,144040,842,80884,1
44,Male,Asian,100139,419,23983,0
48,Male,Hispanic,142595,660,24828,1
36,Female,Asian,111794,613,84659,1
25,Male,Asian,33477,821,30055,1
51,Non-Binary,White,92619,647,69954,1
41,Female,Hispanic,81407,472,95380,0
64,Female,White,27313,442,38502,0
41,Male,Hispanic,41779,463,46746,0
22,Non-Binary,White,145038,395,59482,0
67,Non-Binary,White,38512,753,16080,1
69,Non-Binary,Asian,114835,451,30880,0
47,Male,Black,48985,457,95435,0
26,Male,Hispanic,46299,679,72284,1
74,Male,Hispanic,51565,541,29703,0
33,Non-Binary,Black,31239,713,49706,1
46,Non-Binary,Hispanic,145865,313,44459,0
45,Male,Hispanic,119340,591,20307,1
52,Male,Hispanic,46415,535,41612,0
30,Male,Other,76582,424,51282,0
34,Female,Hispanic,33987,405,78131,0
39,Non-Binary,Other,38466,765,23125,1
67,Non-Binary,Asian,86173,529,6537,0
39,Female,Other,73568,308,58813,0
24,Female,White,71044,368,40345,0
40,Non-Binary,Black,133270,320,29935,0
46,Non-Binary,Black,99124,636,48132,1
57,Male,White,127934,562,57988,1
28,Male,Asian,103414,440,10800,0
39,Non-Binary,Hispanic,58225,469,6127,0
53,Female,Other,100705,774,38751,1
31,Non-Binary,Other,126496,546,12149,1
24,Female,White,39689,358,41377,0
24,Female,Asian,30273,809,91833,1
30,Male,Hispanic,81556,331,82718,0
44,Male,Other,140682,657,82289,1
22,Male,Black,120822,457,31117,0
18,Male,Asian,139831,407,11037,0
66,Non-Binary,Asian,132444,838,46785,1
57,Female,Hispanic,133907,444,7393,0
29,Non-Binary,Other,106143,408,47070,0
46,Non-Binary,White,122203,475,72967,1
29,Non-Binary,Asian,62607,367,67179,0
53,Non-Binary,Black,55099,417,59125,0
50,Male,Black,28309,380,96548,0
52,Male,Asian,130666,774,36014,1
70,Non-Binary,Black,92165,622,20922,1
50,Male,Other,87731,722,66895,1
29,Non-Binary,Hispanic,96306,783,14213,1
24,Male,Black,70167,657,5779,1
32,Male,Asian,36135,396,8343,0
58,Female,Black,133834,784,5420,1
44,Male,White,149652,462,50328,1
