Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
19,Female,Other,45858,684,36487,1
57,Male,White,50780,657,17549,1
32,Non-Binary,Other,85335,619,61325,1
34,Non-Binary,White,52764,713,73705,1
63,Female,Other,147529,831,32837,1
28,Female,Asian,52958,797,52376,1
42,Female,Black,28087,783,15391,1
29,Female,Black,86192,730,47186,1
30,Non-Binary,Black,56030,473,28181,0
32,Non-Binary,Other,112026,584,49765,1
22,Male,Asian,24617,343,96654,0
22,Female,Black,99961,708,68615,1
72,Non-Binary,White,117773,472,82000,0
68,Non-Binary,Black,103728,660,20541,1
24,Male,White,96022,755,67704,1
21,Male,Hispanic,43947,513,59301,0
48,Male,Other,141693,760,97079,1
23,Non-Binary,White,79478,570,27970,1
54,Male,Other,68443,801,68450,1
44,Non-Binary,Other,42153,335,11196,0
48,Male,Other,135339,306,65102,0
42,Non-Binary,Asian,25133,760,49672,1
53,Non-Binary,Hispanic,20756,307,9400,0
37,Female,Black,52164,674,62253,1
20,Non-Binary,Asian,57978,697,35739,1
49,Male,White,26369,697,43485,1
69,Female,White,149451,780,31935,1
50,Non-Binary,Hispanic,105314,561,32381,1
45,Non-Binary,Hispanic,131948,593,61800,1
65,Female,Other,43411,827,38895,1
53,Male,Other,44793,757,79415,1
64,Non-Binary,Asian,86681,722,27136,1
28,Male,Black,96338,331,49978,0
63,Female,Black,121445,514,39033,1
48,Non-Binary,White,148900,635,68639,1
34,Female,Asian,92226,328,54650,0
67,Male,Other,49438,635,47720,1
47,Female,White,147104,378,15837,0
37,Male,Other,131290,413,79514,0
48,Non-Binary,Other,32056,525,90580,0
38,Female,Other,103112,831,6495,1
59,Female,Hispanic,109385,539,94139,1
61,Male,White,66530,345,53476,0
73,Male,Black,97448,417,66092,0
72,Non-Binary,Hispanic,124587,522,28422,1
53,Female,Hispanic,144170,555,47456,1
28,Female,Other,36454,327,75679,0
45,Non-Binary,White,79584,486,82097,0
70,Non-Binary,Hispanic,52907,404,85765,0
53,Non-Binary,Hispanic,115420,635,17788,1
35,Non-Binary,Hispanic,55139,300,17847,0
21,Female,Other,64679,462,91356,0
26,Female,Asian,21022,349,88580,0
45,Female,Other,30061,690,30278,1
25,Non-Binary,Other,141838,360,15023,0
67,Male,Hispanic,24798,362,65171,0
28,Male,Black,94041,430,94865,0
70,Male,Asian,37082,407,49325,0
69,Male,White,149308,327,58475,0
19,Non-Binary,Black,141962,467,57740,1
71,Male,Black,69203,721,45539,1
63,Non-Binary,Black,144281,789,53070,1
24,Non-Binary,Asian,33174,801,16361,1
35,Non-Binary,Black,84442,403,10917,0
32,Non-Binary,Hispanic,62073,492,50788,0
30,Male,Other,59275,337,62960,0
39,Non-Binary,White,90708,848,68042,1
64,Female,Black,86768,631,11713,1
70,Male,Hispanic,55556,690,28181,1
56,Non-Binary,Other,110092,439,48308,0
73,Male,Asian,136165,745,25205,1
39,Male,White,120546,387,70238,0
34,Male,Other,41604,776,61443,1
56,Non-Binary,Hispanic,86825,772,44843,1
73,Male,Black,131709,431,83276,0
59,Non-Binary,Other,92947,829,57424,1
64,Male,Asian,96831,387,31508,0
36,Non-Binary,Hispanic,72087,555,32428,0
22,Non-Binary,Black,53614,439,82591,0
49,Male,Other,135561,445,25732,1
70,Non-Binary,Hispanic,43535,771,89514,1
55,Non-Binary,Black,146996,712,95233,1
70,Male,Other,81613,300,50649,0
74,Female,Other,109297,606,29261,1
21,Male,Black,75891,309,70334,0
69,Non-Binary,Hispanic,44035,586,80112,0
47,Non-Binary,White,59226,709,29331,1
29,Female,Asian,101596,513,11101,0
23,Non-Binary,Black,64827,675,23349,1
31,Male,Black,97361,747,67561,1
28,Non-Binary,White,133249,371,28592,0
62,Non-Binary,Other,21071,688,8361,0
24,Non-Binary,White,90044,468,81368,0
35,Male,Asian,64733,792,18325,1
39,Male,Asian,139128,849,80779,1
41,Male,Hispanic,73905,369,76058,0
71,Male,Asian,32378,344,96210,0
31,Non-Binary,Black,134596,521,55393,1
68,Non-Binary,Other,136169,613,25130,1
44,Female,Other,22392,614,6337,0
25,Male,Other,71222,745,25152,1
49,Male,Other,27080,754,79832,1
50,Female,Asian,64468,348,22027,0
70,Male,Other,146151,674,28319,1
44,Female,Black,130524,780,37095,1
67,Non-Binary,Asian,48394,663,5702,1
40,Male,Black,23210,582,47458,0
28,Male,Hispanic,44604,786,52541,1
61,Non-Binary,White,108350,602,27719,1
54,Female,Asian,112965,671,71237,1
40,Male,Hispanic,108086,518,25800,1
26,Non-Binary,Hispanic,30583,473,34630,0
70,Male,White,109803,416,10695,0
30,Female,White,147200,400,9672,0
73,Male,Hispanic,35595,514,7708,0
52,Non-Binary,Asian,148040,512,99051,1
26,Non-Binary,White,46641,699,63307,1
67,Male,Hispanic,99490,530,63144,1
58,Male,Other,69140,509,36824,0
73,Non-Binary,Asian,62802,795,79863,1
25,Female,Hispanic,146616,500,24569,1
29,Non-Binary,Hispanic,116708,339,66765,0
27,Female,Asian,121540,500,51123,1
48,Non-Binary,Asian,140395,815,54601,1
67,Male,White,85364,519,54110,0
59,Female,Hispanic,128665,495,23684,1
72,Non-Binary,Asian,140940,699,92622,1
30,Female,Other,115786,752,92763,1
28,Female,Black,50458,529,22395,0
62,Non-Binary,Asian,82514,712,64143,1
28,Male,White,44718,780,65845,1
41,Female,Hispanic,134545,434,69774,0
65,Female,Hispanic,74217,381,93671,0
30,Female,Other,31190,317,16396,0
69,Non-Binary,Black,149054,746,80771,1
36,Male,Other,63888,672,65376,1
40,Female,Hispanic,43939,300,11545,0
66,Non-Binary,Black,102721,447,18386,0
36,Male,Black,109468,688,22036,1
26,Male,Black,147404,789,74968,1
19,Male,Hispanic,52311,759,8639,1
40,Male,White,94391,408,25005,0
39,Male,Hispanic,137030,354,43711,0
73,Male,Black,96404,663,86008,1
27,Non-Binary,White,127039,365,78948,0
72,Non-Binary,Hispanic,118552,837,31496,1
60,Male,Other,30697,308,72846,0
