Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
54,Female,White,126690,710,36393,1
19,Non-Binary,Asian,40933,568,59979,0
20,Non-Binary,White,44998,338,97277,0
74,Male,Other,44846,378,65330,0
51,Female,Other,44948,482,16064,0
21,Non-Binary,Other,97891,578,28058,1
29,Female,White,72319,792,66476,1
41,Non-Binary,White,21487,714,60168,1
24,Male,Asian,35678,677,39705,1
73,Male,White,110546,421,53640,0
51,Female,Hispanic,143526,644,85112,0
35,Male,Other,120418,335,19412,0
27,Male,Hispanic,71728,628,12651,1
56,Male,Hispanic,34621,714,25643,1
30,Female,Black,127782,452,40477,0
21,Male,Asian,85516,451,8511,0
72,Female,Hispanic,74048,361,30570,0
56,Female,Other,111522,378,35697,0
45,Male,White,45327,506,40525,0
31,Non-Binary,Black,91006,665,56364,1
74,Male,Black,78450,643,78968,1
43,Female,Other,145272,533,89620,0
41,Male,White,51449,388,27180,0
34,Non-Binary,Black,38245,348,34452,0
26,Non-Binary,Hispanic,148415,599,37356,1
67,Female,White,96106,594,47885,0
64,Male,Asian,78152,410,57356,0
41,Male,Asian,66806,602,41794,1
21,Non-Binary,Hispanic,55241,487,62828,0
66,Female,Asian,37448,758,97075,0
54,Non-Binary,Asian,100994,694,27869,1
62,Female,Asian,92784,839,86421,1
55,Non-Binary,Black,134743,817,22803,1
50,Male,Other,81297,592,18466,1
55,Female,White,33510,489,7705,0
49,Male,Hispanic,110603,616,57907,1
51,Non-Binary,Other,32504,349,12273,0
62,Female,White,61113,324,61408,0
52,Non-Binary,White,74315,774,30462,1
51,Male,Asian,40435,599,97581,0
37,Non-Binary,White,96997,435,30331,0
28,Non-Binary,Other,31712,302,81220,0
71,Non-Binary,Black,57652,538,5349,0
63,Female,White,43081,507,30539,0
42,Non-Binary,Hispanic,67963,659,46863,1
64,Female,Black,90125,628,44933,0
58,Non-Binary,Hispanic,93030,442,45088,0
70,Male,Black,38135,832,60814,1
47,Female,White,34118,759,47848,0
19,Male,Hispanic,149920,746,33183,1
41,Male,White,143298,812,33225,1
56,Female,Other,62515,333,32998,0
45,Male,Asian,120173,366,10994,0
36,Male,Asian,24797,407,36943,0
56,Non-Binary,White,98277,684,75980,1
51,Male,White,35032,434,77060,0
49,Non-Binary,White,141304,812,47686,1
73,Non-Binary,Hispanic,98382,727,66294,1
29,Female,White,37011,478,10357,0
63,Non-Binary,Asian,38416,303,90950,0
29,Non-Binary,Asian,129380,767,50493,1
47,Female,Hispanic,65375,361,24051,0
65,Female,White,95348,787,40747,1
39,Non-Binary,Black,105464,477,59768,0
22,Male,Asian,46131,558,5633,0
55,Non-Binary,Asian,77142,410,55004,0
23,Female,Hispanic,40242,849,67590,0
59,Female,Black,77977,315,34096,0
36,Female,Asian,116905,690,84474,0
44,Non-Binary,Other,90635,669,20681,1
56,Female,Hispanic,89560,545,26328,0
71,Non-Binary,Asian,34850,521,91384,0
21,Female,Black,38670,303,62677,0
44,Female,Asian,99953,300,35998,0
49,Female,Hispanic,94306,809,57696,0
25,Male,Other,36515,465,17909,0
72,Female,Asian,75737,326,59616,0
45,Female,Asian,39577,407,78059,0
28,Male,White,43350,723,89641,1
44,Female,Other,144096,473,48554,0
50,Female,White,105634,505,10503,0
27,Male,Hispanic,38313,766,10254,1
58,Male,Asian,120467,542,77890,1
48,Non-Binary,Black,83557,455,15871,0
30,Male,Other,131617,835,57817,1
62,Male,Other,96674,846,72257,1
20,Non-Binary,Asian,100842,448,85964,0
43,Male,Hispanic,41714,442,65286,0
63,Female,White,71462,843,81047,1
18,Non-Binary,Black,53798,363,72123,0
60,Female,Hispanic,116804,840,36134,1
49,Female,Asian,36950,388,79730,0
19,Male,White,76531,622,69704,1
54,Female,Black,49557,366,73760,0
37,Male,Hispanic,32030,382,59862,0
49,Male,Hispanic,125146,370,63874,0
22,Female,Hispanic,86528,455,41848,0
50,Male,Asian,122476,473,19780,1
46,Male,Hispanic,74263,629,35009,1
56,Male,Other,132730,609,85123,1
65,Female,Hispanic,49555,534,47317,0
42,Female,Other,128799,539,46987,0
62,Male,Asian,134195,393,43230,0
39,Female,Other,86705,424,78450,0
70,Female,Hispanic,114976,593,41429,0
48,Male,Asian,113899,369,64820,0
49,Male,Other,107873,302,39119,0
49,Male,Hispanic,82559,772,96085,1
71,Non-Binary,Other,92963,397,86930,0
24,Female,Other,124663,621,10037,0
26,Male,Asian,113064,412,77995,0
56,Female,Hispanic,59618,649,61272,0
74,Non-Binary,Other,89340,401,89551,0
62,Female,Hispanic,107144,726,91992,0
36,Male,Hispanic,131145,742,85278,1
53,Female,Other,94510,671,47068,0
29,Non-Binary,Hispanic,138473,780,66351,1
67,Male,Asian,130322,357,77245,0
66,Male,Asian,33793,749,45730,1
31,Female,Other,118963,829,9595,1
52,Male,Black,20131,331,68668,0
18,Non-Binary,Black,97057,569,49274,1
49,Female,Hispanic,131138,530,29283,0
40,Male,Other,118118,367,22849,0
56,Male,Black,91929,676,21417,1
50,Male,Other,113398,622,32531,1
60,Male,White,88871,592,63040,1
37,Non-Binary,Hispanic,79178,697,14128,1
25,Non-Binary,White,37290,628,48650,0
58,Female,White,59724,539,7846,0
52,Male,White,37486,430,35961,0
21,Female,Black,137042,457,22542,0
56,Male,White,124073,524,80365,1
71,Female,Black,111694,540,15328,0
35,Female,Other,41439,842,32329,0
69,Male,Asian,58724,372,84320,0
19,Male,Other,45184,311,44270,0
31,Female,Hispanic,147920,593,23528,0
64,Non-Binary,White,111964,404,93010,0
24,Male,Black,33450,454,47462,0
48,Male,Other,117492,634,43985,1
72,Female,Asian,30569,660,21445,0
48,Female,White,74991,625,50832,0
68,Non-Binary,Asian,20117,837,45378,1
62,Non-Binary,Hispanic,107203,842,89243,1
73,Female,White,69192,367,38763,0
59,Female,White,64669,766,9792,0
37,Female,Asian,70781,588,14548,0
63,Female,White,141397,803,89842,1
58,Male,Hispanic,95408,806,21625,1
58,Non-Binary,Black,52309,465,92035,0
