Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
18,Non-Binary,Asian,127792,576,12292,1
70,Female,Asian,36164,483,99159,0
49,Female,Hispanic,44281,589,99607,0
68,Female,White,77423,798,41648,1
61,Female,Black,114680,453,37346,0
60,Male,Asian,88118,316,96547,0
57,Non-Binary,Black,105063,642,19385,1
33,Female,Asian,103799,347,19100,0
34,Female,Black,91328,331,21584,0
48,Non-Binary,Asian,55989,828,10726,1
53,Male,Hispanic,24992,721,62551,1
67,Male,Black,20397,844,7477,1
62,Female,White,38035,679,6027,0
69,Female,Other,130192,537,92519,0
49,Male,Black,141441,577,82787,1
57,Non-Binary,Black,95192,552,16342,1
73,Non-Binary,Asian,66054,563,9969,0
63,Non-Binary,Asian,111914,600,41382,1
32,Male,Black,149317,437,88554,1
34,Female,Hispanic,32422,849,77163,0
57,Non-Binary,Hispanic,140300,724,38025,1
70,Non-Binary,White,78634,669,58958,1
62,Male,Asian,26260,491,49920,0
