Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
50,Male,White,80871,665,14625,1
63,Non-Binary,Black,98366,823,72409,1
45,Female,Other,25575,357,94875,0
32,Female,White,22606,344,42289,0
66,Male,Asian,108069,438,60739,0
70,Female,White,146874,742,72659,1
38,Female,Hispanic,36417,776,99517,1
48,Female,Other,43011,535,11613,0
64,Female,White,121145,352,52986,0
68,Male,Asian,123677,619,89077,1
35,Non-Binary,Black,29051,509,33658,0
55,Non-Binary,Black,117306,755,63578,1
61,Non-Binary,Other,117366,732,48852,1
42,Female,Asian,24015,486,53307,0
37,Female,Asian,92999,666,76883,1
36,Male,Black,31525,464,64307,0
44,Female,Hispanic,123844,704,35660,1
62,Female,White,95433,670,86285,1
31,Male,Other,105980,482,28483,0
38,Male,Hispanic,149548,459,9988,1
49,Female,Black,55504,615,78057,0
19,Non-Binary,Asian,95711,374,33474,0
46,Non-Binary,White,65367,805,64635,1
55,Male,Asian,89141,816,51574,1
20,Male,White,41231,357,50970,0
30,Non-Binary,Black,71554,729,47952,1
34,Non-Binary,Hispanic,93504,608,29454,1
35,Female,Black,94815,466,89563,0
26,Female,White,93627,658,78446,1
37,Non-Binary,Black,60772,767,77588,1
62,Male,Hispanic,60989,434,84110,0
28,Female,White,65458,658,52232,1
71,Male,Other,117406,693,25293,1
44,Male,Hispanic,38307,828,18822,1
45,Female,White,126408,547,5168,1
27,Female,Asian,21187,833,87577,1
49,Non-Binary,Black,122800,366,36860,0
20,Non-Binary,White,81374,641,46876,0
56,Non-Binary,Black,71569,327,7296,0
44,Non-Binary,Black,146911,480,83210,1
49,Male,Asian,140606,651,55839,1
41,Non-Binary,Other,52235,624,55140,0
20,Female,Hispanic,131038,539,26026,0
38,Female,Hispanic,89288,340,29359,0
68,Female,Black,66945,717,32045,1
48,Female,White,122220,529,55527,1
51,Male,Other,63080,809,43529,1
46,Female,Other,93360,506,10829,0
52,Male,Hispanic,67746,610,33668,1
36,Non-Binary,White,85133,351,69989,0
34,Female,Hispanic,96872,322,60260,0
70,Female,White,109311,415,70179,0
32,Non-Binary,Asian,31556,327,53786,0
32,Non-Binary,Other,134742,732,86068,1
68,Male,Asian,147046,364,66687,0
72,Female,White,100801,444,31284,0
54,Male,Other,56152,426,63064,0
40,Non-Binary,Other,75272,840,13102,1
34,Male,Other,46767,829,37231,1
26,Female,Hispanic,127556,341,95399,0
28,Male,Asian,124083,418,90404,0
74,Male,Asian,44664,368,40260,0
30,Male,Black,83810,693,29603,1
57,Male,Hispanic,81410,477,77168,0
30,Male,Hispanic,21536,754,40373,1
19,Male,Hispanic,87593,618,13985,0
58,Non-Binary,Asian,40110,475,8746,0
50,Non-Binary,White,77262,495,29578,0
72,Non-Binary,Other,22090,823,18203,1
72,Male,Other,120286,426,65619,0
70,Female,Other,62860,797,56700,1
42,Non-Binary,Black,53517,460,40375,0
47,Female,Black,50940,594,48345,0
52,Female,Other,105436,370,95575,0
60,Male,Asian,44438,326,97647,0
68,Male,White,49003,613,86582,0
60,Male,White,111192,647,34258,1
22,Non-Binary,White,121557,537,25020,0
18,Male,White,90467,506,60212,0
48,Male,Other,35191,492,7659,0
45,Non-Binary,Other,100413,629,20584,1
53,Female,Asian,93860,820,44471,1
18,Female,Hispanic,144115,315,46167,0
21,Female,Black,96952,674,34858,0
37,Non-Binary,Other,55814,819,22379,1
60,Male,Asian,29114,496,97644,0
48,Male,Black,116309,484,54771,0
26,Female,Other,82335,469,23479,0
29,Male,Hispanic,41121,717,36634,1
72,Female,Other,111693,389,59613,0
33,Female,Hispanic,47186,406,79642,0
22,Non-Binary,Other,25908,728,71341,0
50,Non-Binary,White,31268,592,41931,0
25,Female,Other,121829,348,26470,0
60,Female,Hispanic,125471,644,23737,1
70,Non-Binary,White,32223,690,80994,1
50,Non-Binary,White,136304,314,17976,0
33,Male,Asian,52851,824,90028,1
38,Non-Binary,Black,42304,760,76590,1
48,Non-Binary,Other,67385,631,90768,1
61,Non-Binary,Hispanic,116738,786,91314,1
63,Male,Other,48667,384,64965,0
26,Non-Binary,White,43356,544,52211,0
67,Female,Black,32565,496,52800,0
68,Female,White,46166,443,82599,0
59,Male,White,71578,836,33327,1
49,Female,Other,70873,467,42000,0
29,Female,Hispanic,88096,428,72308,0
61,Female,Other,65655,471,30874,0
20,Male,Hispanic,141680,777,86829,1
24,Female,Hispanic,131761,696,68492,0
46,Female,Black,68797,489,72692,0
38,Non-Binary,Hispanic,22891,379,86520,0
39,Male,Other,38805,455,17319,0
26,Female,Hispanic,132887,592,12598,1
52,Male,Asian,148615,685,99264,1
47,Female,White,134768,698,94063,1
19,Male,White,31723,687,18582,0
45,Male,Other,126275,831,19097,1
30,Non-Binary,Black,141698,608,25744,1
25,Non-Binary,White,83453,515,23111,0
38,Female,Black,60743,524,71187,0
43,Female,Black,148667,614,57542,1
42,Male,White,39728,764,74314,1
19,Female,Hispanic,123536,533,52049,0
55,Non-Binary,Asian,146159,701,94915,1
24,Female,White,77720,476,52587,0
55,Female,Black,92232,526,94905,0
71,Female,Asian,144226,623,29889,1
56,Female,White,101856,441,93950,0
58,Female,Hispanic,96895,774,33194,1
28,Male,White,58553,473,12342,0
34,Male,White,91464,353,24274,0
65,Male,Black,82453,351,63524,0
33,Female,Hispanic,33358,382,60979,0
21,Non-Binary,Asian,127223,332,83264,0
56,Female,Asian,67012,361,66393,0
36,Female,Black,63249,448,14965,0
74,Non-Binary,Hispanic,23184,310,13376,0
18,Male,White,56172,443,29770,0
59,Male,White,118189,567,56613,1
60,Non-Binary,White,110448,404,65719,0
36,Female,Black,146526,540,30369,1
40,Male,Hispanic,21560,365,73572,0
22,Male,Black,58917,687,79110,0
