Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
63,Female,Other,45717,508,96404,0
19,Male,Asian,129752,844,70664,1
72,Male,Asian,42125,553,69933,0
42,Male,Hispanic,45215,763,18626,1
41,Female,White,88412,528,28765,0
26,Male,Black,78347,563,6408,0
45,Male,Asian,89258,358,92163,0
34,Female,Hispanic,71263,355,6872,0
66,Male,White,44614,543,36296,0
55,Male,Asian,121839,397,82031,0
45,Non-Binary,Asian,39690,413,49848,0
40,Male,White,114051,371,41936,0
24,Non-Binary,White,27063,776,85539,1
27,Female,Black,99413,576,6515,0
27,Non-Binary,Hispanic,71350,796,71685,1
50,Female,Asian,75030,407,85812,0
21,Male,Hispanic,46704,594,45369,0
50,Non-Binary,Black,138191,582,38545,1
59,Non-Binary,Other,62127,538,40703,0
72,Female,Black,47326,818,55235,0
58,Non-Binary,Hispanic,122142,399,10063,0
53,Male,Black,90180,502,25932,0
42,Female,White,140007,614,81064,0
54,Female,Asian,102570,301,11566,0
68,Non-Binary,Other,47387,516,90656,0
49,Non-Binary,Hispanic,60781,375,57310,0
37,Non-Binary,Hispanic,105996,369,39556,0
30,Non-Binary,Other,69218,398,54611,0
42,Non-Binary,Asian,77262,383,93286,0
26,Non-Binary,Black,119039,517,64918,1
42,Non-Binary,Black,49978,670,45804,1
51,Female,Hispanic,133257,586,25507,0
63,Female,Other,47017,444,8701,0
69,Non-Binary,Black,25657,391,86162,0
50,Non-Binary,White,118404,788,60472,1
42,Male,White,62033,577,47448,0
71,Female,White,120864,735,64698,1
64,Female,Other,142606,413,83160,0
21,Non-Binary,Asian,132807,833,39617,1
47,Female,Other,38362,766,33762,0
19,Non-Binary,Hispanic,98691,487,6820,0
28,Non-Binary,Black,34859,751,18146,1
33,Male,Asian,48947,576,75595,0
68,Female,Hispanic,81866,816,42116,1
64,Male,Other,99747,757,93674,1
18,Non-Binary,Other,62449,578,5392,0
61,Female,Other,139620,848,27658,1
22,Non-Binary,Hispanic,73224,686,71946,1
66,Female,Other,45666,820,8195,1
46,Non-Binary,White,98011,321,16610,0
52,Non-Binary,Asian,128474,451,56736,0
45,Male,Black,87967,474,94853,0
68,Non-Binary,Asian,89878,385,54642,0
44,Male,White,141931,791,80648,1
61,Male,Asian,98650,530,86252,1
68,Male,Asian,148062,769,32434,1
20,Male,Other,135406,721,71133,1
70,Male,Other,144968,766,99910,1
55,Non-Binary,Other,118343,648,70240,1
47,Female,White,121661,655,57619,0
43,Male,White,86374,325,88223,0
29,Male,Hispanic,55985,742,50842,1
55,Female,Hispanic,36551,574,82391,0
52,Female,White,20670,507,92351,0
34,Female,Hispanic,139253,336,82175,0
46,Non-Binary,Black,58063,367,14253,0
46,Non-Binary,Other,90060,579,98342,1
20,Female,Black,49259,713,49942,0
40,Female,White,119075,399,19029,0
65,Male,Hispanic,63143,699,33147,1
32,Male,White,28332,690,84899,1
54,Non-Binary,Asian,126183,465,55689,1
36,Non-Binary,Asian,111285,316,97010,0
49,Non-Binary,Asian,83328,408,44706,0
58,Male,White,131820,825,30253,1
24,Male,Asian,74966,384,75700,0
41,Male,Hispanic,47938,755,66189,1
44,Non-Binary,Black,33210,333,42594,0
32,Male,Hispanic,71942,525,38060,0
34,Female,Black,137837,812,62687,1
51,Non-Binary,Hispanic,123882,828,72218,1
63,Non-Binary,Asian,144814,448,83587,1
45,Female,Asian,117549,319,91768,0
64,Male,White,75160,795,69868,1
72,Female,Asian,65627,692,24835,0
23,Non-Binary,Other,43332,304,13233,0
24,Non-Binary,Hispanic,137826,480,52017,1
23,Non-Binary,Asian,58910,463,55467,0
23,Male,Black,29309,366,44469,0
18,Male,White,69912,626,96896,1
58,Non-Binary,White,110869,489,38055,0
48,Male,Hispanic,27800,471,24703,0
62,Female,Other,141624,438,11845,0
67,Female,Other,96848,795,36811,1
24,Non-Binary,Asian,56758,734,89027,1
30,Male,Black,37922,808,29059,1
35,Non-Binary,Other,71360,653,68880,1
58,Non-Binary,White,112585,585,77708,1
28,Male,Other,55816,318,71124,0
31,Non-Binary,Asian,39600,458,13333,0
33,Female,White,116009,482,29651,0
66,Non-Binary,Hispanic,95874,432,21061,0
47,Non-Binary,Hispanic,111318,598,8153,1
60,Female,Other,88994,546,61305,0
18,Non-Binary,Hispanic,125760,432,97863,0
74,Male,Other,123799,598,96125,1
