Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
20,Female,White,144829,511,23035,1
31,Female,Black,118535,672,78327,0
63,Non-Binary,Asian,144565,479,72663,1
26,Non-Binary,White,135675,666,64318,1
53,Male,White,95882,350,59429,0
62,Non-Binary,Black,126848,785,26745,0
23,Non-Binary,Hispanic,135592,838,79684,1
20,Female,Asian,115639,770,89731,1
73,Male,Asian,67346,842,21435,1
44,Female,Black,35889,306,87455,0
50,Non-Binary,Black,77229,436,78709,0
47,Female,Black,26188,767,5719,0
62,Female,Other,56548,599,41345,0
47,Female,Black,68478,668,80554,0
44,Non-Binary,White,34974,546,93223,0
36,Female,Hispanic,133593,691,12069,0
28,Male,Asian,44160,539,68845,0
41,Non-Binary,Hispanic,42723,769,24247,0
38,Non-Binary,Asian,110633,326,88480,0
53,Female,Hispanic,103505,738,72554,0
57,Female,Other,146449,424,87899,1
34,Non-Binary,Other,119412,442,51497,0
35,Non-Binary,White,90824,818,15190,1
64,Female,White,71206,847,36248,1
29,Male,Other,31533,569,9909,0
71,Male,Black,50675,424,51543,0
30,Non-Binary,Other,124338,503,11332,1
62,Non-Binary,Other,90956,793,90710,1
45,Male,Other,66246,379,78936,0
56,Female,Asian,133301,568,38904,1
38,Female,Black,121087,410,63136,0
66,Non-Binary,Asian,24654,647,95369,0
39,Female,Hispanic,105360,752,19923,0
28,Male,Asian,129199,626,49969,1
52,Male,Hispanic,91811,803,38071,1
58,Female,Asian,147935,424,84486,1
56,Male,Black,46367,463,51756,0
34,Non-Binary,White,42639,543,12114,0
68,Non-Binary,White,20753,767,42938,1
43,Non-Binary,Other,38609,740,45293,1
37,Male,Other,108435,573,73557,1
20,Male,Hispanic,56217,397,8212,0
40,Female,White,34407,480,72584,0
72,Female,Black,120312,588,82480,0
28,Male,Black,32869,644,8370,0
66,Male,Hispanic,45719,817,33300,0
56,Female,Black,36584,646,28359,0
59,Female,Asian,101894,310,80920,0
28,Female,Hispanic,40968,551,45533,0
20,Female,Asian,44510,646,94565,1
51,Non-Binary,Asian,86464,458,20446,0
56,Male,Asian,141073,815,9083,1
33,Non-Binary,White,26284,840,77751,1
58,Non-Binary,Black,112296,645,83147,0
61,Non-Binary,Asian,129147,750,93472,1
23,Male,Hispanic,145158,822,68420,1
42,Male,Hispanic,32843,729,71441,0
24,Female,Black,136307,400,53989,0
19,Non-Binary,White,87154,810,67264,1
70,Male,Other,79514,438,43439,0
24,Non-Binary,Hispanic,88621,444,10300,0
38,Female,Black,124063,439,68146,0
69,Non-Binary,Other,95544,642,62882,1
74,Female,White,145865,591,51914,1
69,Female,Black,116404,579,51519,0
51,Non-Binary,Asian,67028,331,99829,0
35,Female,Hispanic,82544,636,10855,0
52,Non-Binary,White,130288,308,51763,0
26,Female,Asian,33217,676,79509,1
20,Female,Hispanic,85483,523,27406,0
72,Non-Binary,Other,111121,830,42310,1
73,Non-Binary,Hispanic,35973,803,49734,0
22,Non-Binary,Hispanic,108369,775,5692,1
56,Male,Hispanic,116754,749,53555,0
26,Male,Asian,79307,703,59027,1
62,Non-Binary,Hispanic,119993,412,27981,0
35,Male,Asian,93320,764,20330,1
33,Female,Other,122758,727,91312,1
40,Male,Asian,111674,598,29445,1
28,Female,Hispanic,64567,364,5112,0
38,Male,White,146149,659,28749,1
18,Non-Binary,Asian,38846,843,47711,1
34,Non-Binary,Asian,50277,539,98788,0
67,Female,Black,106999,513,69620,0
48,Non-Binary,Hispanic,65362,471,32924,0
42,Female,Other,24692,457,28093,0
30,Non-Binary,White,77603,636,33501,1
37,Non-Binary,Asian,89260,608,57975,1
74,Male,Black,120160,595,60766,0
57,Non-Binary,Other,51406,771,96283,1
53,Female,Black,120177,406,36166,0
72,Male,Other,109086,528,21614,1
62,Male,Asian,86919,670,61607,1
49,Non-Binary,Asian,98742,336,68995,0
47,Female,Black,116468,808,42959,1
22,Female,Hispanic,145780,506,68790,0
74,Non-Binary,Other,32171,407,51998,0
26,Male,Black,56934,671,83149,0
39,Non-Binary,Black,41695,510,95575,0
25,Male,Hispanic,104069,580,65588,0
19,Male,Hispanic,124775,591,49587,0
51,Non-Binary,White,102027,719,95858,1
38,Non-Binary,Asian,62392,528,24512,0
45,Non-Binary,Other,135524,752,75851,1
55,Female,Black,21182,438,13803,0
55,Female,White,109487,506,85867,1
22,Non-Binary,Asian,50753,635,54743,1
53,Female,Other,34265,340,70267,0
62,Female,Other,100073,768,30489,1
51,Non-Binary,Asian,97728,471,90485,0
46,Female,Other,48355,552,21123,0
48,Male,Black,104364,615,25626,0
21,Male,Other,69769,559,51296,0
57,Non-Binary,White,106355,441,31122,0
55,Non-Binary,Black,72326,634,71421,0
30,Female,Asian,47632,473,27703,0
28,Male,Black,101551,563,15706,0
64,Male,Asian,120785,306,70864,0
64,Non-Binary,White,38029,760,16822,1
23,Female,White,68020,763,88790,1
57,Non-Binary,Other,125817,659,83632,1
46,Non-Binary,Black,105018,537,91388,0
63,Non-Binary,Other,105427,774,91554,1
74,Non-Binary,Black,69849,725,25633,0
40,Non-Binary,Asian,65843,637,97287,1
72,Male,Hispanic,117168,462,44635,0
50,Male,White,95987,481,46462,0
55,Non-Binary,Asian,46594,761,59242,1
69,Male,Hispanic,96476,761,73474,0
25,Non-Binary,Hispanic,100005,549,91269,0
18,Non-Binary,Hispanic,29226,344,68810,0
26,Non-Binary,Other,57017,801,25973,1
62,Female,White,92511,540,77098,1
51,Male,Asian,100393,744,55194,1
48,Male,Hispanic,95854,524,43996,0
73,Non-Binary,Asian,135601,751,87126,1
65,Non-Binary,Asian,142188,573,12341,1
59,Female,Asian,62216,602,8183,0
36,Non-Binary,Asian,134034,669,91859,1
33,Male,Other,55836,720,61654,1
51,Female,Other,99182,472,21542,0
28,Male,Hispanic,66220,570,91870,0
39,Female,White,43550,611,82697,0
71,Non-Binary,Hispanic,58041,576,85732,0
52,Non-Binary,Black,93268,506,47496,0
56,Male,Hispanic,112916,449,78332,0
53,Female,Black,67457,814,35492,0
66,Female,Other,138539,310,31404,0
65,Non-Binary,White,23508,521,19028,0
23,Female,Asian,88438,363,45036,0
