Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
41,Female,Black,74274,480,36166,0
45,Non-Binary,Asian,43995,336,10131,0
33,Male,White,103180,393,93843,0
42,Female,Hispanic,32645,479,38145,0
49,Male,Black,134141,778,46824,1
62,Female,White,102126,770,33938,1
23,Female,Hispanic,39161,323,54830,0
59,Non-Binary,Black,145374,478,60146,0
40,Female,Hispanic,143418,372,37191,0
56,Male,Hispanic,136608,816,12483,1
29,Non-Binary,White,58588,633,39757,1
34,Male,White,129510,565,71617,1
61,Male,Other,136939,423,20210,0
64,Male,Asian,123870,730,41931,1
32,Female,Black,131168,485,35726,0
35,Non-Binary,Asian,32516,461,71966,0
19,Male,Asian,68462,427,95369,0
29,Female,Asian,72330,743,93332,1
69,Male,Asian,62931,485,71964,0
63,Male,Black,92823,358,21854,0
35,Male,Hispanic,149751,539,69007,0
26,Non-Binary,Other,134223,583,99230,1
27,Non-Binary,Other,108505,304,61940,0
73,Non-Binary,Asian,68295,802,10412,1
36,Male,Black,35974,327,7397,0
52,Female,Other,80273,733,65847,1
54,Non-Binary,White,78845,707,26563,1
72,Female,Other,87975,849,49588,1
38,Female,Other,58132,752,70033,1
67,Male,White,33679,803,41302,1
66,Female,White,118249,574,78777,1
44,Female,Hispanic,67247,749,14325,0
73,Male,Asian,106776,512,87459,1
28,Male,Asian,99377,592,51784,1
74,Non-Binary,Hispanic,117095,574,94291,0
66,Non-Binary,Asian,137232,513,35868,1
43,Non-Binary,Hispanic,62950,793,85113,0
70,Non-Binary,Black,89645,450,72422,0
66,Male,White,140753,640,55570,1
34,Non-Binary,Hispanic,23511,355,19251,0
54,Non-Binary,Other,105053,483,88360,0
30,Non-Binary,Black,102024,342,65575,0
54,Male,White,99890,536,36198,1
55,Female,Other,25397,698,72799,1
30,Female,Asian,113812,370,62353,0
27,Female,Black,97604,604,19105,0
64,Non-Binary,Hispanic,148940,829,47190,1
66,Non-Binary,White,36090,339,5663,0
27,Non-Binary,Other,102045,344,82095,0
29,Male,Black,35401,451,90938,0
37,Non-Binary,White,52828,320,96760,0
60,Non-Binary,Other,28803,696,38331,1
44,Male,Black,79604,327,89432,0
58,Female,Black,130039,501,9112,0
56,Female,Black,56594,450,37421,0
18,Male,Other,125784,462,67158,0
43,Male,Other,80635,430,65035,0
29,Non-Binary,Asian,49095,567,29558,0
21,Male,Asian,141009,658,85132,1
28,Male,Other,71886,729,59208,1
52,Non-Binary,Black,113258,837,36498,1
40,Female,Black,122931,602,41642,0
29,Female,Black,111903,423,43753,0
54,Female,Asian,97875,726,9374,1
50,Non-Binary,White,60965,705,50882,1
54,Male,Black,32029,688,24923,0
73,Female,Asian,127851,506,20243,1
37,Non-Binary,Asian,45929,550,9941,0
70,Female,Other,89892,388,84679,0
46,Non-Binary,Other,99496,775,69191,1
50,Male,Other,57692,462,42684,0
45,Non-Binary,Asian,76088,727,18373,1
36,Female,White,88901,736,86845,1
28,Female,Asian,146053,386,11244,0
48,Female,Asian,46460,577,68434,0
65,Female,White,104662,398,85480,0
73,Male,Other,84910,692,48738,1
60,Female,Hispanic,87550,829,94309,1
69,Non-Binary,White,63204,448,63733,0
59,Non-Binary,Black,128267,440,6559,0
66,Non-Binary,Black,65302,693,45396,0
34,Non-Binary,Black,104658,639,62444,0
42,Non-Binary,Hispanic,21505,781,51430,0
43,Non-Binary,White,44990,377,5059,0
71,Male,Hispanic,100532,751,59086,0
42,Male,White,149436,336,19042,0
47,Non-Binary,Hispanic,64634,588,37493,0
72,Female,Asian,85568,388,97722,0
46,Female,White,47893,511,83676,0
55,Female,White,95055,829,82284,1
68,Male,White,102814,752,98329,1
44,Male,Asian,79511,397,62154,0
74,Female,Hispanic,48145,475,62471,0
66,Male,White,98286,337,18941,0
24,Female,Asian,93114,643,92653,1
27,Female,Asian,24984,803,68633,1
