Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
55,Female,Hispanic,84609,535,39535,0
19,Non-Binary,Other,122495,677,49660,0
56,Male,Hispanic,137218,842,69475,1
25,Female,Hispanic,80619,556,20058,0
68,Male,White,125989,537,69227,1
34,Non-Binary,Hispanic,71680,362,50356,0
43,Male,Black,24876,742,97165,1
24,Non-Binary,Asian,51020,453,83488,0
37,Male,Other,99430,346,50099,0
21,Female,Hispanic,31461,501,58796,0
25,Female,White,110746,817,64467,1
44,Non-Binary,White,84196,738,60582,1
37,Non-Binary,Hispanic,70126,689,36717,1
37,Female,Hispanic,126426,797,76736,1
36,Non-Binary,Black,96757,545,14132,1
63,Female,Black,138876,515,56291,1
56,Female,Black,94808,436,29035,0
60,Male,Other,102531,781,38703,1
28,Female,Hispanic,62610,758,11584,1
44,Male,White,36199,511,26774,0
52,Female,Black,118194,694,94539,1
40,Non-Binary,Hispanic,63310,706,75045,1
69,Male,White,89660,485,54374,0
51,Female,Other,145237,366,75406,0
19,Non-Binary,Asian,25758,789,31894,0
71,Non-Binary,Asian,123364,782,64970,1
64,Non-Binary,Black,137180,634,86547,1
56,Female,Asian,82077,499,64871,0
49,Female,Hispanic,106009,707,35488,1
22,Female,Black,37847,390,49911,0
46,Non-Binary,Asian,147480,313,7575,0
27,Non-Binary,Hispanic,39630,371,18358,0
21,Male,Asian,84710,820,98016,0
56,Male,Black,106949,492,68681,0
20,Non-Binary,Black,140717,503,43687,0
30,Non-Binary,White,128796,634,60829,1
59,Non-Binary,Hispanic,116611,780,69868,1
54,Female,Other,46720,448,47218,0
42,Non-Binary,Black,46319,419,20185,0
72,Non-Binary,White,88767,335,84321,0
48,Female,White,113728,469,86492,0
37,Male,Asian,33184,374,50771,0
55,Non-Binary,Other,108728,848,96450,1
20,Non-Binary,Black,105542,767,32659,0
43,Female,White,24984,602,73361,0
35,Female,White,127778,467,88578,1
33,Female,Other,36406,361,84123,0
49,Female,White,129842,428,31499,0
25,Female,Other,72130,673,95870,1
28,Non-Binary,Asian,114359,561,30422,1
65,Female,Black,114611,536,98173,1
38,Male,Asian,37685,666,61975,1
34,Non-Binary,White,57319,467,27841,0
31,Non-Binary,Other,68290,704,74046,1
49,Female,Asian,99305,525,18126,1
65,Non-Binary,Black,67375,556,23060,0
64,Female,Hispanic,20535,351,59648,0
73,Male,Other,113532,749,45844,1
42,Female,Other,23043,396,86303,0
45,Non-Binary,White,32620,723,57254,1
33,Non-Binary,Asian,64638,427,63886,0
28,Non-Binary,White,88816,683,88915,1
27,Male,Other,110145,544,25047,1
21,Non-Binary,Hispanic,144569,566,30349,0
65,Non-Binary,Asian,127610,655,82975,1
45,Male,Other,129273,564,96479,1
60,Male,Black,86278,756,35527,1
71,Male,Hispanic,51422,441,33465,0
43,Male,Hispanic,147321,377,15100,0
31,Female,Other,76663,389,82472,0
32,Male,Hispanic,120460,671,15171,1
39,Female,Black,127571,697,66765,1
69,Female,Black,68974,700,30633,1
33,Female,White,52884,760,28265,1
61,Non-Binary,Asian,115290,736,6091,1
69,Male,Black,27457,321,80228,0
57,Female,Other,94189,427,81414,0
68,Female,Other,114818,589,35749,1
33,Non-Binary,Hispanic,110002,473,70466,0
70,Non-Binary,Black,20620,482,6796,0
49,Female,Other,101851,473,58906,0
39,Non-Binary,Asian,20276,387,26975,0
58,Male,Black,142926,601,5174,1
29,Female,Hispanic,71861,679,53396,1
44,Female,Black,32626,345,87328,0
48,Non-Binary,Other,133726,527,60938,1
27,Non-Binary,White,27379,798,51362,1
19,Non-Binary,Black,126530,380,62058,0
52,Female,Black,80787,403,38976,0
73,Non-Binary,White,88442,797,35004,1
35,Male,Black,78765,467,51807,0
23,Male,Black,25736,799,23909,0
64,Non-Binary,Other,42897,332,48622,0
69,Female,Asian,42412,714,49462,1
70,Female,White,60689,314,25343,0
28,Female,Asian,33087,706,15145,1
69,Male,White,64264,788,42215,1
41,Male,White,103669,812,57931,1
26,Male,White,95366,610,8486,1
70,Non-Binary,Other,72975,768,91047,1
30,Non-Binary,Black,87711,375,6779,0
19,Female,White,61577,303,27597,0
19,Male,White,59728,371,80466,0
36,Male,Hispanic,21600,581,82214,0
21,Male,Hispanic,53437,794,14019,0
19,Male,Asian,83207,399,95960,0
24,Female,Other,89760,302,81930,0
32,Female,Other,114326,472,58626,0
49,Female,White,21671,751,72125,1
55,Male,Black,85281,820,29656,1
36,Non-Binary,Asian,117232,519,70442,1
70,Male,Asian,131566,720,76530,1
26,Non-Binary,White,35142,801,58448,1
31,Non-Binary,Asian,134699,537,28855,1
47,Male,Hispanic,85919,359,34510,0
35,Non-Binary,Black,95263,825,85987,1
42,Non-Binary,Asian,77800,781,94973,1
56,Male,White,58911,517,30141,0
42,Female,Black,136354,421,70920,0
25,Female,Black,92133,319,70549,0
18,Non-Binary,Other,34252,570,11617,0
37,Male,Hispanic,136444,639,52325,1
34,Male,White,20081,377,87948,0
21,Female,Hispanic,55662,552,73694,0
56,Female,White,112606,346,83683,0
45,Non-Binary,Other,90410,680,18493,1
50,Male,Hispanic,138424,849,7523,1
62,Male,White,63852,510,80378,0
67,Male,Black,59881,564,55895,0
26,Non-Binary,Other,124091,671,82933,1
65,Non-Binary,Hispanic,66151,391,31034,0
51,Male,Hispanic,98988,461,57995,0
67,Female,White,121818,648,92019,1
44,Non-Binary,Other,148620,635,49168,1
33,Male,Black,130725,349,99297,0
68,Male,Hispanic,57902,823,29611,1
65,Female,White,78554,686,64637,1
28,Male,Other,119525,341,7542,0
