Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
25,Non-Binary,Other,112394,607,79896,1
46,Female,White,81387,705,49940,1
25,Female,Hispanic,97041,380,92385,0
50,Male,Asian,52937,466,73168,0
59,Non-Binary,Asian,40077,590,48513,0
35,Male,Asian,140629,397,29502,0
41,Non-Binary,Hispanic,78102,352,27237,0
38,Male,Asian,92686,517,58267,0
47,Non-Binary,Asian,53895,512,29495,0
22,Male,White,82946,378,46919,0
31,Male,Other,60311,703,32062,1
44,Non-Binary,Hispanic,62123,744,62066,1
41,Non-Binary,Other,38964,745,5948,1
38,Female,Hispanic,83828,786,21515,1
50,Male,Black,32904,329,29222,0
23,Non-Binary,Black,132010,816,42279,1
73,Male,Hispanic,110399,366,68609,0
44,Female,Asian,50846,789,51634,0
48,Female,Asian,110997,463,34619,0
20,Non-Binary,Other,97922,447,86914,0
53,Female,Asian,79253,572,57006,0
22,Female,Hispanic,58996,309,32765,0
60,Female,Hispanic,66336,332,60361,0
45,Non-Binary,White,88116,703,96562,1
55,Non-Binary,Hispanic,87006,488,26283,0
69,Female,Hispanic,40790,424,47397,0
59,Female,Other,82211,421,8676,0
44,Female,Black,22249,575,27947,0
35,Female,Asian,105389,697,42912,0
50,Female,Hispanic,128357,611,74277,0
31,Female,Hispanic,127341,788,47698,1
70,Non-Binary,Black,52928,663,57847,1
27,Non-Binary,Asian,107378,368,75817,0
44,Male,Hispanic,41557,376,17330,0
34,Male,Black,129144,702,64287,1
44,Male,Black,142482,495,91918,1
74,Female,Asian,30085,431,34550,0
51,Male,Other,53530,661,65423,1
69,Male,Black,69793,499,5255,0
25,Male,White,128294,750,62047,1
41,Male,Other,51848,548,28805,0
74,Non-Binary,White,120022,838,10523,1
22,Female,Hispanic,84351,684,15886,1
52,Non-Binary,Other,52389,464,78113,0
56,Non-Binary,Asian,122210,426,50802,0
47,Non-Binary,Other,24447,413,96270,0
32,Male,Black,49969,689,13491,1
58,Female,Other,110152,704,67525,1
64,Non-Binary,Other,115673,782,82408,1
29,Female,White,23738,343,50154,0
70,Male,Black,93224,768,46592,1
24,Male,Asian,47212,495,93358,0
27,Non-Binary,Asian,71344,384,77408,0
65,Male,Other,36257,700,68252,1
41,Female,Other,97290,365,75279,0
45,Female,Hispanic,23371,539,57816,0
46,Male,Other,86422,437,24709,0
20,Non-Binary,Black,75223,739,34216,1
41,Female,Asian,24753,430,29440,0
62,Male,Hispanic,54964,739,61021,1
57,Female,Hispanic,31312,832,11653,0
50,Male,Other,121887,504,87286,1
22,Male,Asian,26928,558,92783,0
62,Female,Asian,103746,802,42054,1
38,Male,Hispanic,90976,527,59932,0
52,Non-Binary,Other,114846,469,32885,0
58,Female,Hispanic,98187,322,26482,0
63,Male,Asian,64621,330,22424,0
50,Non-Binary,Hispanic,133625,615,68083,1
59,Male,White,72707,680,66827,1
20,Male,White,42428,466,56039,0
