Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
46,Female,White,72179,759,32936,1
53,Female,Other,136969,767,88711,1
24,Female,Other,65892,467,23748,0
28,Female,Other,73703,810,37177,1
56,Male,White,135506,445,85174,1
43,Male,Black,40200,494,30401,0
39,Female,Asian,121941,667,34403,1
46,Female,White,43304,604,44631,0
27,Female,Other,86445,443,70513,0
40,Male,Black,147736,812,31919,1
30,Non-Binary,Asian,59998,823,64169,1
63,Male,Black,125243,379,83165,0
26,Male,Hispanic,72020,479,90056,0
32,Male,Black,67237,579,9766,0
29,Female,Asian,139128,607,26193,1
66,Male,Asian,124044,427,29064,0
39,Male,Black,128753,618,58224,0
44,Female,Black,87104,822,58944,0
22,Male,Other,53925,804,50199,1
26,Non-Binary,Asian,91417,756,74058,1
36,Non-Binary,Other,41309,770,34037,1
73,Female,Black,57551,727,13356,0
20,Male,Black,112283,611,62891,0
34,Male,Asian,137127,583,71300,1
45,Female,Asian,69353,305,41226,0
59,Female,White,135214,643,19213,1
41,Non-Binary,White,144968,460,6371,1
73,Female,Asian,125378,491,39700,1
21,Male,White,21092,691,40105,0
63,Non-Binary,White,61896,566,92047,0
34,Non-Binary,Asian,43480,677,93346,1
54,Non-Binary,Black,128836,355,20425,0
35,Non-Binary,Black,47174,758,38037,0
34,Female,White,96467,637,33130,1
73,Non-Binary,White,49029,710,93842,1
41,Male,Hispanic,128789,839,6235,0
48,Non-Binary,Asian,40569,310,28037,0
71,Male,Other,76145,529,58548,0
41,Non-Binary,Black,85574,379,95164,0
18,Female,Other,23536,574,54803,0
48,Male,Black,89497,477,14583,0
31,Male,White,36604,417,86247,0
38,Male,Hispanic,131676,455,86661,0
20,Female,Other,107264,523,49061,1
32,Non-Binary,Other,84674,446,74090,0
51,Female,Other,132934,786,94516,1
71,Female,Black,35901,682,81760,0
70,Male,Other,109178,505,66663,1
65,Male,Hispanic,121576,620,53365,0
59,Female,Other,32930,766,58715,1
54,Female,Black,82418,307,80782,0
29,Non-Binary,Black,83779,584,93507,0
28,Female,White,96604,695,67265,1
63,Male,Hispanic,105279,352,38300,0
21,Female,Asian,145614,717,11452,1
28,Female,Black,33294,549,46755,0
26,Male,Black,116379,555,22529,0
42,Female,Other,93364,528,14307,0
38,Male,Hispanic,37294,581,99735,0
42,Female,Asian,24375,389,41274,0
23,Non-Binary,Asian,58915,523,26545,0
36,Male,White,102079,486,10594,0
59,Female,Black,24839,368,58498,0
51,Female,Other,80855,723,82351,1
34,Non-Binary,Black,55242,531,58054,0
52,Non-Binary,Black,73860,434,81882,0
29,Non-Binary,Hispanic,142034,721,93505,0
58,Male,Asian,98105,591,74636,1
43,Female,Black,54817,705,77986,0
44,Male,White,63270,847,69709,1
57,Female,Black,88222,363,92463,0
34,Male,White,89032,556,14465,1
31,Non-Binary,Asian,99978,675,65127,1
23,Male,Hispanic,21044,829,48930,0
70,Male,Other,49386,390,94929,0
73,Male,Hispanic,106426,753,21155,0
67,Non-Binary,Asian,60548,533,33868,0
44,Female,White,104842,674,55473,1
23,Non-Binary,Black,28020,686,16627,0
23,Non-Binary,Black,130185,479,20183,0
28,Female,Hispanic,119927,598,15254,0
33,Non-Binary,Black,33728,813,78909,0
18,Female,Asian,57702,463,69807,0
24,Female,Black,101546,332,39313,0
55,Male,Black,111564,439,62834,0
70,Male,Black,89366,363,41245,0
74,Female,Hispanic,76265,453,91713,0
44,Female,Hispanic,89603,769,27030,0
41,Female,Asian,94631,600,89113,1
43,Female,Other,30662,723,23896,1
60,Non-Binary,White,58568,661,51769,1
43,Male,Other,51237,448,63857,0
34,Male,Other,125488,824,46714,1
71,Male,Asian,148589,653,84389,1
62,Non-Binary,Hispanic,149094,449,9248,0
54,Non-Binary,White,32063,319,77574,0
24,Male,Asian,129880,501,20049,1
46,Male,Hispanic,77170,416,34294,0
27,Non-Binary,Hispanic,45587,695,44610,0
73,Male,Hispanic,84029,377,85332,0
55,Non-Binary,White,132617,451,30773,1
27,Male,White,28506,762,87531,1
64,Female,Hispanic,149628,632,76029,0
27,Male,Black,112277,609,44540,0
28,Male,White,88753,644,95241,1
52,Male,Black,68687,680,70278,0
20,Male,Hispanic,91225,741,39405,0
74,Female,White,48177,797,69642,1
46,Male,Asian,51717,442,20442,0
64,Female,White,138191,410,67227,0
65,Female,Other,93797,359,27862,0
25,Male,Other,132686,565,30489,1
49,Female,Asian,21630,706,83493,1
71,Male,Hispanic,124193,756,77167,1
18,Non-Binary,Other,46839,818,16485,1
43,Male,Asian,44706,739,62574,1
40,Male,Other,50230,359,68018,0
24,Male,Hispanic,24660,736,36720,0
29,Female,Asian,84334,568,68774,1
68,Male,White,134317,802,38117,1
42,Male,Other,94453,732,71592,1
44,Non-Binary,Asian,36719,381,6917,0
26,Male,Hispanic,36894,718,61762,0
43,Female,Other,55218,359,11218,0
36,Male,Asian,106866,564,6365,1
20,Non-Binary,White,92600,556,6496,1
39,Non-Binary,Black,76618,740,55772,0
33,Female,White,29249,583,13900,0
34,Female,White,149369,642,82187,1
29,Non-Binary,Hispanic,109137,699,5420,1
48,Non-Binary,White,98924,370,51473,0
47,Female,Hispanic,51563,366,70053,0
35,Male,White,67896,743,31931,1
61,Female,White,45096,758,88442,1
30,Male,White,39184,698,75573,1
26,Male,White,78713,535,28464,0
56,Male,Black,83794,598,10885,0
65,Male,Asian,32247,757,84114,1
41,Male,Hispanic,29705,658,29314,0
28,Male,Black,59995,563,92220,0
26,Female,White,126336,683,54498,1
41,Non-Binary,White,79388,608,25706,1
38,Female,Asian,114503,756,48016,1
51,Female,Hispanic,145748,827,87829,1
32,Female,Black,73821,361,27460,0
40,Male,Other,90101,423,27825,0
64,Male,Black,74520,567,42678,0
71,Male,White,37593,397,38048,0
71,Female,Other,134610,425,61141,0
35,Female,Asian,76671,424,97810,0
