Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
27,Non-Binary,Black,126185,330,41136,0
61,Male,Hispanic,55218,823,94324,1
71,Female,Hispanic,23257,481,25107,0
24,Non-Binary,Black,24388,701,91400,0
57,Non-Binary,Asian,124245,474,93028,1
51,Non-Binary,Black,77702,813,24799,1
49,Female,Black,143243,844,37043,1
66,Non-Binary,White,61366,472,29908,0
37,Male,Hispanic,57414,658,49294,1
58,Male,Other,118845,519,36631,1
65,Non-Binary,Hispanic,66212,614,66592,1
31,Female,White,141538,317,7952,0
20,Male,White,56579,370,38909,0
71,Non-Binary,Other,128784,662,88930,1
67,Female,Asian,108540,481,47082,0
42,Non-Binary,Asian,98617,778,21543,1
52,Female,Black,148429,717,88010,1
43,Female,Asian,116997,723,26775,1
70,Male,Asian,48611,440,24701,0
39,Non-Binary,White,84351,842,72032,1
67,Male,White,31454,660,79476,0
41,Non-Binary,Other,98617,609,20884,1
35,Non-Binary,Asian,30602,787,18393,1
26,Female,Asian,60151,709,57857,1
32,Non-Binary,White,76934,408,26317,0
41,Non-Binary,Asian,113209,366,36328,0
41,Male,Other,128506,734,18947,1
61,Female,Other,121692,493,22706,1
52,Female,Other,146549,692,84755,1
68,Non-Binary,White,76065,380,35734,0
62,Male,Other,42081,581,61765,0
60,Male,Hispanic,127103,810,78493,1
22,Non-Binary,Other,94002,627,31238,0
44,Male,Asian,65390,379,83513,0
33,Non-Binary,Asian,66139,696,74834,1
70,Non-Binary,Black,47520,588,60906,0
67,Male,Hispanic,137821,717,22841,1
21,Male,Hispanic,31616,716,20170,0
47,Male,Black,41792,364,49777,0
49,Male,Black,104075,444,76727,0
63,Female,White,25722,778,96446,1
62,Male,Other,77844,718,16795,1
56,Non-Binary,Asian,54463,489,74380,0
68,Non-Binary,Other,127757,363,53726,0
50,Female,Hispanic,146908,420,28360,1
70,Non-Binary,Other,86782,306,66984,0
65,Female,Black,32373,744,13105,1
44,Non-Binary,White,42863,808,19797,1
68,Female,Black,101604,524,68605,1
34,Non-Binary,Black,120700,801,12192,1
19,Male,Other,130294,739,98452,0
42,Male,Black,39648,364,80148,0
18,Male,Black,45454,474,30401,0
34,Male,Asian,74764,573,77052,0
74,Male,Hispanic,67795,513,87820,0
61,Non-Binary,Asian,34342,509,46612,0
58,Female,Black,86978,831,79460,1
53,Female,Black,33969,446,24693,0
57,Non-Binary,White,146702,754,15042,1
43,Male,Hispanic,122681,371,30259,0
53,Female,Black,63647,678,7779,1
72,Male,Hispanic,62221,644,67360,1
27,Female,Other,116187,585,31921,1
19,Non-Binary,Black,33950,358,26782,0
54,Female,Black,27712,560,48304,0
62,Female,Hispanic,132282,721,10027,1
51,Non-Binary,Asian,88437,309,48769,0
18,Non-Binary,Other,85371,438,66166,0
28,Male,Asian,57959,715,18836,1
64,Female,Hispanic,51870,720,85679,1
51,Non-Binary,Asian,93352,650,14771,1
64,Female,White,140047,645,10361,1
27,Female,Black,51625,592,8823,0
41,Female,Asian,60918,321,34663,0
31,Male,White,107183,446,8196,0
63,Female,Other,78130,427,83001,0
