Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
45,Female,Hispanic,80816,315,85423,0
52,Male,Hispanic,71529,302,40957,0
37,Non-Binary,White,86837,474,94346,0
50,Non-Binary,Hispanic,149228,412,95100,0
52,Non-Binary,Other,98617,525,63739,1
58,Male,Asian,104648,849,43442,1
30,Non-Binary,White,118345,300,99228,0
40,Non-Binary,Asian,85012,444,56636,0
34,Non-Binary,White,68273,797,50572,1
52,Non-Binary,White,83751,595,81438,1
25,Non-Binary,Other,132367,340,12592,0
33,Female,Asian,49862,816,29884,1
52,Non-Binary,Hispanic,142434,372,31876,0
49,Female,Hispanic,141851,756,70094,1
27,Male,White,91971,823,68715,1
47,Female,Black,49653,757,85992,0
38,Non-Binary,Asian,141342,595,22955,1
74,Non-Binary,White,147688,766,8435,1
70,Male,Other,45128,721,26816,1
25,Non-Binary,Other,33764,459,50368,0
26,Female,White,23877,403,91878,0
59,Non-Binary,White,121801,452,81906,0
23,Male,Black,104705,629,72028,0
43,Non-Binary,Asian,113674,693,36065,1
68,Female,Black,131157,734,9425,0
18,Female,Asian,120077,349,87150,0
56,Male,Hispanic,112454,802,92758,1
67,Male,Asian,115716,739,37533,1
74,Male,Hispanic,98678,362,96297,0
29,Female,Other,141686,756,84714,1
43,Female,Other,112284,456,77506,0
24,Female,Hispanic,128210,705,84086,0
50,Non-Binary,Hispanic,141707,725,32323,1
56,Female,Hispanic,138981,553,18918,0
66,Non-Binary,Other,96466,423,87892,0
48,Female,White,144005,672,24944,1
30,Non-Binary,Asian,58321,624,44683,1
29,Male,Asian,118022,395,17150,0
72,Female,Black,61724,602,72972,0
61,Female,Hispanic,55054,589,50282,0
36,Male,Asian,25571,362,60943,0
18,Non-Binary,Hispanic,53046,347,89554,0
48,Female,White,127810,600,29172,1
67,Non-Binary,White,114896,355,53687,0
28,Female,Asian,103707,501,63503,0
52,Male,Asian,39800,387,62432,0
28,Non-Binary,Asian,140260,384,38526,0
23,Female,Other,87175,622,36593,1
43,Non-Binary,Black,96827,505,45677,0
29,Male,Other,84241,525,41760,0
33,Female,Hispanic,93716,389,56458,0
46,Female,Asian,60667,556,26531,0
31,Female,White,36899,411,55002,0
25,Female,Hispanic,148150,834,38663,1
19,Female,Other,71194,427,16962,0
39,Female,White,95448,443,23481,0
27,Male,Asian,57898,374,51787,0
21,Male,Black,33092,431,63340,0
54,Female,Hispanic,31578,594,8335,0
36,Female,Other,123358,376,55678,0
29,Male,Black,55157,739,96043,0
50,Female,Other,77501,495,92494,0
32,Female,White,94074,469,66215,0
67,Non-Binary,Hispanic,41435,646,65030,0
26,Non-Binary,Asian,95097,710,49677,1
39,Non-Binary,Asian,75607,691,23077,1
52,Non-Binary,White,24035,800,43193,1
36,Non-Binary,Asian,97344,654,13540,1
27,Non-Binary,Asian,92157,543,22007,1
61,Non-Binary,Other,117320,307,37537,0
47,Non-Binary,Other,106210,723,58900,1
26,Non-Binary,Asian,52097,817,6574,1
70,Non-Binary,Asian,74074,643,67600,1
74,Non-Binary,Other,71515,572,11390,0
64,Female,Hispanic,97553,415,11009,0
20,Non-Binary,Black,32527,486,68129,0
36,Non-Binary,White,54462,826,84439,1
73,Male,White,68325,687,98353,1
69,Non-Binary,Black,69536,364,9081,0
33,Female,Black,64899,401,45773,0
36,Non-Binary,Other,81077,623,77666,1
69,Male,Asian,129071,519,42580,1
54,Female,White,40156,566,41651,0
29,Male,Hispanic,85083,427,59728,0
69,Male,White,20745,429,99741,0
28,Female,Black,143809,336,47374,0
54,Male,White,69379,725,40426,1
59,Non-Binary,Asian,106752,753,82242,1
22,Male,Other,32189,306,39808,0
71,Non-Binary,Black,82596,568,93059,0
