Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
68,Female,Other,121361,621,49030,0
25,Male,Other,94539,771,78340,1
61,Non-Binary,Other,24751,330,38135,0
42,Female,Other,48790,408,68412,0
50,Non-Binary,Black,79772,800,51303,1
32,Female,Black,78609,675,89678,0
44,Non-Binary,Hispanic,36822,444,41812,0
52,Female,Asian,97568,824,60280,1
71,Non-Binary,Other,115186,410,17575,0
18,Non-Binary,White,121660,688,43817,1
31,Non-Binary,Hispanic,72762,309,98294,0
27,Non-Binary,Asian,104648,528,71589,1
59,Non-Binary,Asian,126098,515,59382,1
70,Non-Binary,Other,61354,692,42520,1
25,Female,Black,56830,513,90500,0
30,Non-Binary,Black,116680,619,22583,1
62,Female,Black,93508,335,38583,0
31,Male,Asian,86200,306,36633,0
27,Female,White,44082,809,34048,0
22,Female,Hispanic,70136,343,69222,0
47,Female,Asian,62976,693,37342,0
38,Non-Binary,Hispanic,75618,748,44021,1
32,Non-Binary,Hispanic,80232,831,77783,1
46,Male,Black,51087,413,40652,0
65,Female,Other,110051,400,10893,0
63,Male,Asian,56700,310,21289,0
38,Male,Asian,70638,826,7841,1
41,Male,Black,27747,511,9134,0
60,Female,Black,131085,304,84669,0
60,Male,White,80991,532,98155,0
59,Male,Black,122354,717,14322,1
50,Female,White,35086,408,10891,0
49,Female,Other,33236,840,18185,1
18,Female,Hispanic,53683,717,20806,0
19,Non-Binary,White,71720,667,16083,1
73,Female,Black,55564,643,73645,0
44,Male,Hispanic,73376,324,7245,0
60,Non-Binary,Black,107254,809,59662,1
74,Female,Asian,126030,754,54112,1
29,Male,Other,49543,421,37575,0
37,Female,Other,57498,751,20883,0
18,Non-Binary,Other,97319,608,30641,1
49,Non-Binary,Black,147414,542,77865,1
37,Female,Other,116889,518,27395,0
29,Male,Asian,41998,435,97668,0
63,Female,Other,103228,379,14873,0
61,Male,Black,122811,771,80933,1
23,Female,Black,76089,537,51381,0
32,Female,Other,28308,324,42299,0
63,Non-Binary,Asian,96752,705,85115,1
68,Female,Black,99935,738,98682,1
63,Female,Asian,128129,414,57997,0
27,Male,Black,77586,421,90604,0
35,Male,Asian,123860,580,13582,1
19,Male,Asian,108782,481,31054,0
35,Non-Binary,Asian,144428,734,37727,1
36,Male,Black,37823,666,14604,1
40,Female,Black,67671,511,73490,0
52,Male,Hispanic,39307,390,86088,0
40,Non-Binary,Other,53163,593,57956,0
53,Non-Binary,Other,27627,384,77705,0
34,Female,Black,104522,764,98574,1
38,Male,White,37053,354,32531,0
22,Non-Binary,Black,121647,489,61690,1
72,Male,Other,45031,544,95295,0
18,Non-Binary,Other,38948,730,79263,1
31,Non-Binary,Hispanic,124558,530,78867,1
63,Female,Asian,45672,582,44920,0
70,Female,Black,24301,821,29458,0
20,Female,Hispanic,140205,664,65627,1
53,Non-Binary,Hispanic,121293,532,50349,1
20,Male,Black,70432,584,46837,0
63,Male,Black,79782,596,97197,1
54,Male,Other,69454,677,56426,1
43,Male,Hispanic,67839,824,51223,1
36,Male,White,23009,460,45521,0
62,Non-Binary,White,42504,543,49482,0
43,Female,White,33498,322,24966,0
47,Female,Hispanic,110063,773,42633,1
27,Male,Other,64998,494,52689,0
66,Non-Binary,Asian,23828,819,45728,1
36,Female,Black,29044,414,37349,0
59,Male,Other,94830,646,93963,1
25,Non-Binary,Hispanic,44949,798,59045,1
57,Male,Black,111154,844,55882,1
32,Male,Asian,97650,361,13771,0
58,Non-Binary,Black,142726,738,5305,1
64,Male,Other,33913,455,42179,0
73,Female,Hispanic,64574,658,74300,0
49,Non-Binary,Black,142317,719,33360,1
53,Male,Other,37601,431,96606,0
35,Non-Binary,Other,27126,320,17740,0
33,Female,Black,44270,354,34813,0
20,Female,Black,149442,601,90000,1
57,Female,Asian,129959,799,33768,1
