Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
66,Non-Binary,Asian,140831,421,59597,0
74,Non-Binary,Hispanic,111996,453,45046,0
73,Male,Asian,24713,576,43345,0
69,Female,Asian,50805,566,94082,0
38,Female,Hispanic,26201,598,74288,0
49,Female,Asian,148503,410,21544,0
52,Female,Other,50466,573,41019,0
56,Female,Hispanic,128399,546,9148,1
57,Female,White,141154,613,19983,1
61,Female,Other,52993,772,40221,1
21,Male,Other,102077,332,54552,0
20,Male,Other,108467,691,56356,0
40,Male,Other,90788,763,56304,1
54,Non-Binary,White,117575,835,98417,1
44,Male,Asian,147800,596,88700,1
34,Non-Binary,White,62936,644,49569,1
74,Female,White,90893,725,24073,1
51,Female,Black,40876,835,90009,1
47,Non-Binary,Other,88171,597,53643,1
27,Female,Hispanic,95010,415,12859,0
34,Non-Binary,Black,87869,673,7734,1
42,Male,Other,113556,576,60200,1
30,Non-Binary,Black,133029,462,82075,1
61,Female,Asian,76364,364,22279,0
39,Male,Asian,55925,556,74985,0
31,Female,Other,73906,715,57884,1
69,Non-Binary,White,94236,759,96422,1
58,Female,White,132968,802,18190,1
62,Male,Black,110405,687,27123,1
69,Non-Binary,Asian,45991,356,66657,0
31,Female,Asian,73818,634,72313,1
55,Male,Hispanic,73719,767,44511,1
33,Male,White,107823,306,99300,0
22,Female,Asian,91228,783,7039,0
61,Male,Black,129727,767,13252,1
30,Non-Binary,White,48231,578,23572,0
30,Female,Other,73558,483,89542,0
50,Non-Binary,Black,45693,357,19653,0
67,Male,Hispanic,43566,746,22766,1
59,Male,Black,129513,387,49579,0
37,Female,White,125792,407,14389,0
25,Female,Black,72201,778,40861,1
39,Non-Binary,Black,91189,657,26432,1
72,Male,Asian,116452,792,86850,1
34,Non-Binary,Hispanic,75367,682,44731,1
24,Male,Asian,48941,345,61099,0
72,Female,Other,142265,762,22717,1
43,Male,Black,116544,683,39959,1
18,Non-Binary,Other,148579,325,97248,0
38,Non-Binary,Hispanic,146334,377,96815,0
62,Non-Binary,Hispanic,37678,549,9539,0
19,Non-Binary,Asian,41003,774,37854,0
21,Female,Other,129824,838,72175,1
