Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
39,Female,Black,125426,829,69723,1
27,Female,Hispanic,55034,548,6774,0
35,Female,Hispanic,87167,835,15001,1
20,Non-Binary,Hispanic,93588,840,94705,1
52,Male,Asian,55013,547,38329,0
25,Male,Asian,22496,455,69549,0
45,Non-Binary,White,79735,776,13889,1
66,Non-Binary,Black,68667,483,46909,0
38,Male,Asian,22684,582,94450,0
47,Non-Binary,Asian,58239,355,9137,0
69,Female,Black,106112,397,46883,0
73,Female,Asian,140589,335,19630,0
40,Non-Binary,Black,134483,353,97201,0
49,Male,Hispanic,37708,561,20406,0
60,Male,White,39863,438,75036,0
72,Female,Black,137952,379,95203,0
18,Female,Asian,44241,601,20011,0
67,Male,Hispanic,77210,410,58944,0
33,Male,Hispanic,102312,661,51125,1
40,Female,White,95080,767,11137,1
42,Non-Binary,Hispanic,107024,455,64305,0
22,Female,Hispanic,40823,553,83268,0
26,Female,White,142848,520,89222,1
49,Male,Asian,92125,833,50722,1
37,Non-Binary,Asian,20437,319,6677,0
59,Female,White,94250,515,36461,0
25,Non-Binary,White,48276,538,53940,0
72,Male,Black,70970,397,58449,0
51,Non-Binary,Asian,135471,784,24289,1
66,Female,Hispanic,110979,799,56358,1
41,Female,Black,90903,671,28542,1
60,Male,White,41080,692,20446,1
18,Male,Black,89654,406,50938,0
67,Male,White,121323,526,41020,1
53,Female,White,34168,767,66828,1
45,Male,Other,88098,653,35819,1
41,Female,Hispanic,108243,337,97574,0
30,Male,Black,95704,465,32475,0
63,Female,Other,122688,688,77757,1
27,Female,Black,90961,387,76119,0
58,Male,Other,125950,645,96789,1
21,Male,Asian,23930,384,65392,0
74,Female,Asian,130521,410,61232,0
74,Non-Binary,White,70520,721,9512,1
74,Male,White,61921,775,56177,1
62,Non-Binary,Other,67836,531,27052,0
54,Male,White,94648,822,46644,1
41,Female,Asian,75009,525,67143,0
41,Non-Binary,Black,66124,777,84460,1
25,Non-Binary,Black,34659,716,34538,1
36,Male,Black,109288,547,99512,1
40,Non-Binary,Hispanic,22011,504,47959,0
71,Female,Other,64341,491,10900,0
26,Female,Asian,40392,513,35442,0
39,Non-Binary,Black,106217,817,16063,1
67,Male,White,37109,490,51102,0
34,Male,Other,29186,348,65936,0
25,Male,Asian,37368,307,50905,0
49,Non-Binary,White,120773,712,58145,1
66,Male,Black,97796,638,23275,1
50,Male,White,116142,558,19939,1
30,Non-Binary,Other,109888,499,11559,1
68,Female,White,58950,823,84912,1
67,Male,Asian,48367,770,94499,1
24,Female,White,26700,660,52440,0
38,Male,Asian,111838,825,83003,1
74,Female,Other,62457,635,25418,1
74,Female,Black,125118,535,85194,1
53,Non-Binary,Other,103340,821,37132,1
54,Female,Asian,73685,313,37151,0
57,Non-Binary,Hispanic,135591,505,32750,1
44,Non-Binary,Hispanic,94483,717,22695,1
69,Male,Black,147485,584,39179,1
69,Female,Other,91576,484,63826,0
57,Male,Black,95651,493,34645,0
66,Non-Binary,Other,112622,556,24417,1
50,Male,Hispanic,59456,550,92772,0
31,Female,Other,110910,513,54781,1
51,Male,Other,99079,750,23098,1
40,Female,White,63624,743,62207,1
63,Male,Asian,67812,577,18814,0
19,Non-Binary,Black,63853,645,94216,1
72,Male,Other,110776,788,8383,1
74,Female,Other,41979,541,86598,0
65,Non-Binary,Hispanic,132963,713,71335,1
71,Non-Binary,Hispanic,34559,613,5500,0
65,Non-Binary,White,96117,754,48674,1
24,Male,Asian,145421,644,58888,1
43,Non-Binary,Black,100356,754,86627,1
49,Non-Binary,Hispanic,134748,624,10121,1
64,Female,White,78598,550,62854,0
24,Non-Binary,Other,23862,805,14443,1
48,Male,Other,121806,344,26980,0
30,Non-Binary,Hispanic,114593,595,64378,1
26,Non-Binary,Hispanic,96254,560,21977,1
67,Non-Binary,Hispanic,115357,488,23272,1
62,Female,Black,34555,520,89619,0
50,Non-Binary,White,90174,363,10911,0
41,Female,Asian,41934,495,64469,0
56,Female,White,143673,517,38600,1
67,Female,White,137821,316,24464,0
19,Non-Binary,Black,32321,487,81587,0
39,Female,Other,102520,314,83091,0
25,Non-Binary,White,77687,598,28785,1
35,Non-Binary,Asian,93219,561,55764,1
38,Male,Black,71636,611,94035,1
56,Female,Black,130531,829,9301,1
21,Male,Black,27571,719,75156,1
41,Female,Asian,109034,742,34475,1
74,Non-Binary,Asian,105867,337,26384,0
25,Female,Black,141253,398,7753,0
29,Female,Other,90726,771,42373,1
47,Non-Binary,Hispanic,138095,694,76152,1
18,Non-Binary,Other,70554,711,32224,1
25,Male,Asian,132366,698,88870,1
21,Non-Binary,White,59807,452,81250,0
66,Male,Other,99738,334,54892,0
68,Non-Binary,White,39487,655,31867,1
66,Male,Black,22368,820,81382,1
47,Male,White,120877,527,39421,1
45,Female,Asian,134263,590,47709,1
25,Non-Binary,Other,127357,590,32579,1
41,Non-Binary,Hispanic,120925,740,61296,1
