Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
59,Non-Binary,Black,29947,733,49123,1
63,Non-Binary,White,135207,324,18983,0
71,Male,Other,78191,836,39421,1
63,Male,Black,44270,714,10842,1
68,Male,Hispanic,96730,765,5456,1
53,Non-Binary,Hispanic,65508,458,31633,0
68,Non-Binary,Hispanic,90546,394,74498,0
27,Male,Hispanic,95533,607,77149,1
72,Male,Other,106644,363,40837,0
55,Non-Binary,Hispanic,72409,723,94364,1
59,Non-Binary,Asian,130077,513,94852,1
50,Female,Black,37003,773,31379,1
59,Female,Other,50884,467,93371,0
20,Male,Other,28351,419,50007,0
62,Female,White,20121,570,14001,0
58,Non-Binary,Hispanic,139531,442,6530,1
54,Male,Hispanic,46598,595,93185,0
49,Male,White,100204,786,14897,1
62,Female,White,131810,621,82556,1
74,Non-Binary,White,144544,774,97836,1
56,Non-Binary,Asian,90771,841,16932,1
22,Non-Binary,Black,67411,373,53173,0
40,Male,Black,104174,334,51861,0
73,Female,Other,57439,626,25326,1
47,Non-Binary,White,131841,377,35864,0
49,Female,Other,21600,555,44222,0
21,Female,Asian,87189,680,62168,0
53,Male,Other,112133,446,94501,0
51,Non-Binary,Black,144069,788,52049,1
67,Male,White,105158,312,59402,0
35,Male,Asian,64541,453,99833,0
59,Female,Black,88929,821,16323,1
58,Female,White,95183,745,20406,1
39,Female,Black,119927,680,20353,1
36,Female,Black,80433,381,83603,0
47,Non-Binary,Black,24383,337,72090,0
54,Female,Black,114441,761,36239,1
71,Female,Black,90929,399,60998,0
38,Female,Asian,41340,407,85217,0
67,Female,Hispanic,35723,523,35156,0
29,Male,Asian,46056,688,34212,1
41,Male,Hispanic,136053,529,82784,1
50,Male,White,110320,410,37576,0
31,Non-Binary,Hispanic,72938,597,71520,1
26,Non-Binary,Hispanic,127632,722,13234,1
62,Female,Hispanic,149113,481,83235,1
72,Male,Asian,92869,547,38281,1
41,Female,Asian,84809,553,19842,0
36,Female,Asian,116354,829,58672,1
37,Female,Asian,70442,557,37575,0
59,Male,Asian,79923,496,87422,0
53,Non-Binary,White,87523,706,68605,1
32,Male,Asian,90930,434,56034,0
40,Female,White,69728,351,53094,0
58,Female,Black,127707,591,69941,1
29,Non-Binary,Hispanic,97957,632,35246,1
18,Non-Binary,Asian,105213,444,17681,0
48,Male,Other,136343,635,30225,1
37,Non-Binary,Asian,41199,550,29955,0
41,Non-Binary,Asian,142950,567,59702,1
39,Male,Hispanic,100573,324,94344,0
55,Female,White,97431,562,42542,1
20,Male,Other,128649,825,13739,0
69,Non-Binary,Other,62154,503,92384,0
58,Female,White,112254,424,62713,0
36,Female,Black,98354,755,32186,1
23,Non-Binary,Asian,94405,764,69338,0
68,Non-Binary,White,81144,587,18087,1
23,Non-Binary,Asian,32590,318,12419,0
22,Non-Binary,Black,77413,797,21095,0
43,Male,Other,136576,690,48369,1
71,Non-Binary,Other,122852,825,34278,1
57,Male,White,139454,459,31749,1
44,Non-Binary,Hispanic,46128,753,39504,1
65,Male,White,46356,579,94813,0
70,Female,Other,102932,524,67400,1
53,Female,Asian,112786,647,21833,1
42,Non-Binary,Hispanic,23439,359,23802,0
22,Female,White,71170,524,10513,0
59,Non-Binary,Asian,99209,558,22479,1
