Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
72,Non-Binary,Other,42335,386,74553,0
34,Non-Binary,Asian,89667,617,53444,1
32,Female,Asian,116298,522,75497,0
22,Non-Binary,White,55670,764,13904,1
61,Male,Hispanic,63551,424,80744,0
72,Non-Binary,Hispanic,95062,408,83825,0
57,Female,White,145584,600,16751,0
19,Non-Binary,Black,140719,665,31417,1
23,Male,White,124543,596,66977,1
19,Non-Binary,Black,46778,443,79883,0
66,Male,Hispanic,50521,514,91710,0
30,Female,Black,149500,489,67615,0
70,Male,Black,143566,463,5610,1
23,Male,Asian,59170,713,91430,1
64,Female,Asian,89848,550,96278,0
50,Non-Binary,Hispanic,133495,424,84587,0
38,Female,Other,45621,468,10653,0
37,Female,Black,62175,380,71365,0
41,Non-Binary,Other,123497,808,12344,1
72,Male,Other,80149,639,15878,1
40,Non-Binary,Other,125503,680,54510,1
65,Non-Binary,White,76965,777,41507,1
66,Non-Binary,Black,23978,829,12785,1
46,Female,Hispanic,24917,418,96699,0
25,Non-Binary,Other,109223,532,89459,1
39,Female,Black,105441,604,86893,0
63,Non-Binary,Other,40014,363,21745,0
24,Non-Binary,Black,23150,734,36633,1
54,Male,Hispanic,107960,427,84949,0
63,Male,Hispanic,142645,455,86055,1
57,Female,Other,119890,596,69568,0
42,Female,Black,127163,534,58504,0
27,Non-Binary,Hispanic,124119,441,12188,0
58,Female,White,143621,754,95725,1
20,Non-Binary,Other,105149,719,7907,1
38,Male,White,46494,773,33439,1
46,Male,White,138059,504,28541,1
46,Female,Black,123724,759,81075,0
40,Female,Other,26761,653,49105,0
59,Non-Binary,Other,56401,809,25516,1
42,Female,Asian,149983,572,44072,0
32,Non-Binary,Other,57715,559,52877,0
43,Male,Hispanic,139305,583,39433,1
39,Female,Asian,137972,449,79164,0
33,Non-Binary,Other,33224,534,96615,0
21,Non-Binary,Asian,78489,407,30849,0
65,Male,Black,146129,305,79251,0
19,Male,Other,85046,668,72114,1
41,Male,Black,82128,429,33845,0
42,Female,Hispanic,108047,783,53780,1
19,Male,Other,36165,627,39025,0
54,Non-Binary,Hispanic,119544,425,39899,0
21,Female,White,92376,600,46812,0
40,Female,Black,36172,326,79061,0
40,Non-Binary,White,54137,578,16003,0
67,Male,Hispanic,146842,748,48419,1
57,Non-Binary,Hispanic,102493,757,71210,1
57,Female,Black,119597,637,21570,0
69,Male,Hispanic,78605,650,80035,1
54,Non-Binary,White,57408,587,8543,0
53,Female,Black,81295,646,21845,0
19,Non-Binary,White,117111,803,32253,1
73,Male,Asian,48238,634,91523,1
25,Male,Black,108962,508,74379,1
65,Non-Binary,Other,77497,548,8441,0
47,Non-Binary,White,83632,367,55905,0
50,Male,Black,96147,603,71295,1
50,Non-Binary,White,143409,326,36722,0
51,Male,White,147626,364,22459,0
51,Non-Binary,Asian,71966,753,14607,1
21,Female,Hispanic,93567,531,62082,0
44,Non-Binary,Other,90049,689,71246,1
74,Non-Binary,Asian,70646,517,31849,0
51,Male,Hispanic,117462,519,30604,1
71,Male,Asian,95189,823,5806,1
69,Male,Black,121559,533,16719,1
62,Female,Black,91939,679,21190,0
31,Male,Black,141211,690,32684,1
48,Female,Asian,45413,342,26816,0
62,Female,Asian,121473,598,23900,0
66,Non-Binary,Asian,74057,804,87128,1
33,Male,Hispanic,32760,682,86996,1
31,Non-Binary,White,26761,648,17738,0
51,Male,Other,115524,541,51951,1
40,Female,Hispanic,105385,686,66681,1
50,Female,Asian,146850,558,12177,0
25,Female,Hispanic,114919,535,31645,0
38,Female,Hispanic,96692,750,40237,0
43,Female,Other,49859,307,9586,0
31,Male,Other,91948,441,60422,0
23,Male,Black,114608,565,36178,1
58,Non-Binary,Other,138448,581,52404,1
72,Male,Asian,75329,643,69791,1
