Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
62,Female,Hispanic,85832,433,47633,0
74,Female,Hispanic,120279,527,51422,0
48,Female,White,69960,713,86533,1
31,Non-Binary,Asian,33346,466,42825,0
34,Non-Binary,Asian,114400,417,31445,0
52,Non-Binary,Asian,133877,571,69054,1
58,Male,Black,63621,614,57648,0
71,Non-Binary,Black,47123,823,5998,0
72,Non-Binary,Asian,85953,329,96176,0
49,Male,Asian,112205,417,83563,0
49,Female,Other,51421,817,27249,1
70,Female,Other,132993,476,17114,1
55,Female,Other,47100,502,55036,0
66,Female,Hispanic,139405,509,6988,0
38,Non-Binary,Hispanic,79510,844,10727,0
72,Male,White,41640,588,45202,0
33,Non-Binary,Hispanic,82226,441,44559,0
53,Male,White,113377,633,55361,1
19,Non-Binary,Asian,26224,795,23782,1
35,Female,Black,89183,626,92079,0
57,Female,White,141060,728,30425,1
31,Female,Asian,121697,524,38563,1
42,Male,Black,106010,605,67460,0
30,Male,Black,85012,472,7053,0
36,Female,White,135830,354,78088,0
72,Non-Binary,Hispanic,92460,416,41181,0
32,Male,Asian,149580,827,30008,1
58,Male,Other,70628,479,44119,0
36,Female,White,31791,440,70294,0
54,Female,Black,143507,409,19793,0
70,Non-Binary,White,103275,581,22433,1
28,Female,Asian,98365,644,70415,1
58,Non-Binary,White,143391,789,24788,1
64,Male,Black,26298,638,21353,0
24,Male,Asian,41319,447,51851,0
37,Non-Binary,White,128880,755,81285,1
49,Non-Binary,Asian,22916,339,99275,0
27,Female,Black,97171,431,34420,0
72,Female,White,102308,380,24558,0
46,Non-Binary,Other,102503,486,84362,0
25,Male,Black,106264,480,70392,0
74,Female,Black,71643,596,81382,0
71,Non-Binary,Asian,105065,382,41034,0
20,Non-Binary,White,29325,764,54650,1
59,Male,Other,84892,423,42132,0
21,Female,Asian,111939,802,9088,1
59,Male,White,117928,443,27538,0
63,Female,Hispanic,27067,627,13596,0
65,Female,White,63843,707,79335,1
64,Male,Hispanic,49372,345,23665,0
23,Male,Hispanic,144675,394,10644,0
61,Female,Other,30499,300,64553,0
27,Non-Binary,Other,121043,724,54357,1
22,Female,Hispanic,69583,739,48023,0
48,Female,Hispanic,149687,438,68797,0
31,Non-Binary,Asian,111126,617,57165,1
72,Male,Black,23967,646,28306,0
57,Female,Other,138769,783,87879,1
72,Female,Hispanic,72129,428,77200,0
50,Male,Black,131251,625,44063,0
23,Male,Asian,59726,394,29234,0
26,Male,Black,57020,323,14889,0
69,Male,White,75160,334,7087,0
65,Male,Black,104966,472,32503,0
18,Non-Binary,Hispanic,64127,781,11381,0
33,Non-Binary,Other,98609,723,11975,1
40,Non-Binary,Hispanic,140752,395,7448,0
22,Male,White,34496,742,78572,1
60,Female,Asian,136247,676,39521,1
64,Male,Other,44662,834,18697,1
73,Male,Black,42726,665,95630,0
57,Male,White,105309,520,59829,1
46,Male,Asian,113667,655,86503,1
67,Non-Binary,White,89576,794,44117,1
69,Female,Hispanic,109955,644,88137,0
45,Male,Black,55693,525,87859,0
36,Non-Binary,Black,87350,470,79605,0
34,Female,Black,146309,699,46614,1
29,Male,White,30196,365,77314,0
63,Non-Binary,Black,101784,436,21387,0
56,Non-Binary,Black,53669,371,88254,0
21,Non-Binary,Black,124001,610,86246,0
21,Male,Black,84573,704,31350,0
41,Male,Black,56675,449,88514,0
26,Male,Hispanic,72061,551,54844,0
38,Female,Asian,149367,690,34210,1
54,Non-Binary,Asian,114367,697,44406,1
63,Male,White,129932,592,6423,1
30,Female,Black,129559,575,52693,0
59,Male,Other,60233,598,22995,0
69,Non-Binary,Other,81513,687,99752,1
67,Non-Binary,Other,69029,617,99024,1
21,Male,Black,85287,503,54225,0
31,Non-Binary,Black,131120,550,76075,0
23,Female,Other,83207,435,24726,0
46,Male,Black,28771,618,75666,0
21,Male,White,106599,403,80661,0
18,Non-Binary,Other,121980,766,55756,1
38,Male,Black,139417,714,91800,1
70,Female,Asian,46616,668,28457,1
49,Male,White,91174,669,54459,1
29,Female,Black,123587,756,90820,0
47,Non-Binary,Black,43706,703,86531,0
47,Non-Binary,White,55645,771,66658,1
58,Non-Binary,White,139444,374,90755,0
55,Non-Binary,Black,33371,328,99975,0
47,Male,Hispanic,137485,369,51119,0
30,Male,Black,58727,368,63013,0
66,Male,White,55031,542,72873,0
25,Male,Hispanic,105851,476,77582,0
54,Non-Binary,Hispanic,26091,391,90379,0
24,Male,Asian,134940,708,17392,1
65,Female,Black,55940,808,35217,0
22,Female,Asian,104214,776,54655,1
69,Non-Binary,Black,33105,398,27067,0
37,Non-Binary,Hispanic,93723,834,26092,1
69,Female,Other,94244,431,16049,0
46,Male,Asian,145104,532,71643,1
30,Non-Binary,Hispanic,28289,723,19975,0
21,Female,White,123524,722,85027,1
21,Non-Binary,White,90708,414,62068,0
45,Female,White,53349,525,57403,0
27,Male,Black,94742,624,71894,0
58,Non-Binary,Asian,74694,546,27144,0
26,Female,Hispanic,23533,415,35643,0
50,Male,Asian,72759,314,25535,0
58,Non-Binary,Hispanic,128407,727,98808,1
55,Male,Other,64366,419,19764,0
52,Female,Asian,27241,627,14936,0
52,Non-Binary,Other,85998,827,26349,1
46,Male,White,64732,823,38470,1
52,Non-Binary,Hispanic,119069,841,36031,0
41,Female,White,136202,429,8091,0
19,Female,Asian,36721,441,32442,0
69,Female,Hispanic,142601,376,93248,0
74,Non-Binary,Hispanic,43570,305,61670,0
35,Non-Binary,Black,29567,807,45076,0
63,Male,Asian,131899,490,86849,1
