Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
45,Male,Black,149779,645,30347,1
40,Non-Binary,Black,57230,366,78403,0
48,Non-Binary,Asian,126511,422,60742,0
55,Female,Other,28028,630,47758,0
25,Male,Asian,32835,401,88595,0
28,Non-Binary,Asian,83850,666,48053,1
48,Male,Black,33841,312,58965,0
58,Non-Binary,Black,31357,507,52043,0
59,Male,Other,88719,303,95457,0
21,Non-Binary,Asian,128011,755,70809,1
49,Female,Other,27825,428,69474,0
19,Female,Other,78945,391,16578,0
69,Male,White,102603,412,90341,0
54,Non-Binary,Asian,122872,643,58135,1
45,Female,Asian,49640,456,36330,0
52,Non-Binary,Black,103162,846,71913,1
53,Male,Black,139907,568,76601,1
57,Female,White,57416,303,72281,0
22,Male,Hispanic,121654,347,94726,0
62,Female,Other,78212,700,25008,0
37,Female,Other,33735,359,47279,0
28,Female,Asian,55585,353,93003,0
23,Female,White,87969,686,56981,0
53,Non-Binary,Hispanic,109000,591,93286,1
58,Female,Other,36078,307,84641,0
41,Male,Other,135979,383,36844,0
23,Female,Other,47122,389,57894,0
58,Male,Other,125382,423,97166,0
65,Male,Other,134197,450,80591,1
52,Female,Hispanic,85847,347,78399,0
22,Male,Black,141939,487,92970,1
27,Non-Binary,White,38258,597,78238,0
26,Non-Binary,Hispanic,65465,535,10110,0
35,Male,Black,48427,495,81709,0
22,Female,Asian,31712,776,16752,0
58,Female,Asian,69970,619,20286,0
64,Female,Black,55157,386,26475,0
58,Non-Binary,Black,35078,676,23285,1
25,Female,Hispanic,109195,731,56390,0
74,Female,Black,43611,475,28496,0
31,Male,Asian,123226,749,66843,1
23,Female,White,65886,528,35470,0
64,Female,Black,105422,688,26872,0
27,Non-Binary,Black,114867,722,30350,1
41,Non-Binary,Black,117530,385,53962,0
43,Female,Asian,70814,350,63249,0
55,Female,White,100415,682,82499,1
68,Male,Asian,40626,829,83490,1
37,Male,Other,138290,582,41272,1
41,Non-Binary,White,126467,792,28435,1
31,Non-Binary,Other,65870,418,59780,0
29,Female,Other,85351,322,27718,0
48,Male,White,131779,838,33097,1
35,Female,Hispanic,83571,808,22051,1
25,Male,Other,20690,744,68638,1
69,Female,Hispanic,66153,486,46204,0
70,Female,Black,53098,329,78483,0
37,Female,Hispanic,125931,669,81304,0
31,Female,Other,118089,431,85377,0
29,Male,Asian,62976,541,51398,0
61,Male,Asian,136299,499,90174,1
39,Non-Binary,White,35889,464,95540,0
39,Non-Binary,Asian,109442,642,57320,1
31,Male,White,100600,844,93207,1
35,Non-Binary,Hispanic,74585,775,46731,1
34,Non-Binary,Asian,78269,502,51026,0
36,Male,Asian,84512,837,56875,1
74,Male,Black,100973,577,51694,1
19,Non-Binary,Black,88811,579,27373,1
59,Female,White,87819,840,25404,1
37,Non-Binary,Black,35851,719,12219,1
63,Female,Asian,137308,300,41936,0
72,Male,White,113649,491,12105,1
41,Non-Binary,Black,47428,684,29505,1
28,Male,Asian,27503,408,14496,0
26,Male,White,28427,843,60341,1
48,Female,Other,51863,792,72409,1
71,Male,Other,56342,743,24164,1
66,Male,White,93229,402,82196,0
46,Non-Binary,Black,82556,776,55895,1
21,Female,Black,124882,641,45360,1
59,Non-Binary,Hispanic,125312,687,20694,1
54,Non-Binary,Other,148099,604,80507,1
26,Female,Black,103250,799,78816,1
66,Male,Hispanic,126553,692,98050,1
31,Male,Black,139211,347,44228,0
59,Non-Binary,Black,106853,513,13186,1
49,Female,Black,34453,607,43178,0
48,Male,Asian,116728,453,91487,0
23,Male,Asian,88899,627,31361,1
54,Non-Binary,Hispanic,84809,538,46832,0
65,Female,Black,135046,499,61079,0
52,Non-Binary,Black,69827,674,65396,1
22,Female,Hispanic,34215,330,65180,0
21,Male,Other,125548,635,9827,1
34,Female,Other,133326,659,6386,1
53,Female,Other,109021,584,23180,0
67,Non-Binary,Other,131936,640,64263,1
60,Male,Other,81028,464,32414,0
41,Female,White,117140,470,35549,0
54,Female,Black,61952,792,31229,0
58,Male,Hispanic,134582,591,71426,1
51,Male,Asian,65684,523,44149,0
50,Male,White,97537,841,18898,1
28,Non-Binary,Other,96037,658,46668,1
41,Female,Black,145973,791,74096,1
49,Male,Black,112479,603,52392,1
32,Female,Asian,78155,546,54205,0
35,Female,Asian,30227,420,27292,0
36,Male,Other,141777,420,64968,0
41,Non-Binary,Other,142836,709,68640,1
62,Female,Hispanic,145533,407,52004,0
57,Female,White,133067,770,94782,1
52,Female,Black,51443,513,12749,0
74,Male,Other,130786,317,58931,0
60,Non-Binary,White,95530,736,44959,1
54,Non-Binary,Asian,45213,509,98420,0
70,Non-Binary,Asian,44268,442,36871,0
43,Male,Asian,85630,641,48253,1
65,Non-Binary,White,99880,493,50411,0
46,Female,Hispanic,67868,656,76130,0
44,Non-Binary,Black,145094,566,30546,1
65,Male,Hispanic,47106,780,98595,1
19,Male,White,123755,775,35239,1
39,Female,Asian,116098,438,86570,0
40,Non-Binary,Other,131285,615,93089,1
21,Male,Other,138297,310,9582,0
74,Female,Black,126797,485,27777,0
48,Female,Asian,77657,802,47456,1
71,Non-Binary,Other,148285,683,60085,1
30,Female,White,131127,513,82037,0
64,Female,Asian,23029,361,59266,0
