Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
23,Non-Binary,Other,118749,355,11604,0
43,Non-Binary,Other,97603,649,54279,1
60,Non-Binary,Black,42210,643,72428,0
49,Non-Binary,Hispanic,24882,503,70982,0
36,Male,Black,108976,637,84888,1
68,Female,Other,144522,698,69036,1
53,Non-Binary,White,37069,788,67013,1
52,Male,Other,116737,434,87908,0
67,Male,Other,89239,544,28328,1
33,Non-Binary,Hispanic,97634,573,89145,1
56,Male,White,68581,584,59044,0
38,Non-Binary,Asian,108337,620,50411,1
57,Non-Binary,Black,113658,603,30766,1
69,Non-Binary,Hispanic,61543,594,59146,0
18,Non-Binary,Other,51704,741,43727,0
70,Male,White,135612,402,10173,0
63,Male,White,128615,774,95959,1
33,Female,Black,80583,620,69602,1
38,Female,Black,122370,513,14806,1
72,Male,Other,27479,553,48974,0
49,Non-Binary,Other,133101,728,36696,1
55,Female,Hispanic,119590,673,52916,1
67,Non-Binary,Black,68339,635,71472,1
30,Female,White,96600,667,70981,1
68,Female,Hispanic,76723,342,61397,0
34,Non-Binary,Hispanic,131343,404,17653,0
72,Female,Other,72517,764,36905,1
65,Non-Binary,Asian,34729,540,50207,0
32,Male,Asian,139879,684,86371,1
21,Female,Black,121687,463,18067,0
61,Male,Asian,114561,718,18049,1
36,Female,Asian,82646,846,24922,1
52,Male,Hispanic,133076,565,21369,1
34,Non-Binary,Hispanic,90356,616,54471,1
20,Female,White,68353,467,5429,0
61,Male,Hispanic,22048,355,63249,0
33,Non-Binary,Asian,103122,526,68615,1
22,Female,Hispanic,89241,515,54876,0
25,Male,Other,60469,467,42097,0
29,Non-Binary,Black,118453,746,10718,1
60,Female,Other,85605,598,52797,1
52,Female,Hispanic,31298,449,9458,0
18,Male,Hispanic,57797,829,30566,0
51,Male,Black,89390,480,83888,0
23,Female,White,97632,472,57859,0
72,Male,Hispanic,25658,841,66059,1
29,Male,Other,107503,815,45238,1
45,Non-Binary,Asian,132524,758,65985,1
43,Male,Asian,41472,329,30366,0
73,Non-Binary,Other,32619,339,25943,0
18,Female,Black,110068,697,27406,0
43,Female,Black,110123,682,36184,1
19,Female,Black,98769,321,75757,0
54,Male,Hispanic,64433,313,90449,0
45,Male,Asian,91540,366,59621,0
48,Non-Binary,Other,96196,597,76674,1
54,Non-Binary,Hispanic,27668,827,41280,1
66,Male,Black,122653,736,77412,1
35,Non-Binary,White,84496,341,47350,0
51,Male,Asian,142422,686,28353,1
73,Male,Hispanic,103075,710,89890,1
18,Male,White,111594,470,74065,0
28,Female,Black,76019,602,26805,1
67,Non-Binary,Asian,113175,598,77772,1
63,Male,Black,48649,320,29634,0
27,Male,White,117340,684,9112,1
66,Female,Asian,125856,641,13107,1
23,Male,Black,88892,626,45990,0
30,Non-Binary,White,95256,442,72110,0
46,Female,White,96874,612,39721,1
52,Male,White,53249,771,88746,1
52,Female,Other,54647,590,44486,0
29,Non-Binary,Black,109910,457,37233,0
50,Male,Asian,86678,707,25137,1
69,Female,Other,44907,462,75125,0
49,Female,Hispanic,114306,567,58587,1
47,Male,Black,114201,338,18753,0
20,Non-Binary,Hispanic,104725,411,29982,0
22,Non-Binary,Black,97520,667,46819,0
52,Male,Hispanic,89218,324,58818,0
47,Male,White,114088,323,49044,0
24,Non-Binary,Hispanic,41561,660,37487,0
54,Non-Binary,Hispanic,80696,586,34592,1
33,Male,Other,115057,832,95392,1
37,Female,Hispanic,30728,645,77390,0
71,Non-Binary,Hispanic,105090,321,24379,0
69,Female,Hispanic,91390,724,53174,1
41,Female,Black,81136,429,99731,0
69,Non-Binary,Hispanic,93127,326,51045,0
68,Male,Hispanic,87331,531,81213,0
39,Male,Other,20804,684,91488,0
36,Male,Other,110405,404,80179,0
33,Female,Hispanic,106912,597,38801,1
41,Non-Binary,Hispanic,28680,607,6743,0
22,Female,Black,63821,640,97845,0
56,Female,Black,41207,477,71991,0
65,Male,Other,107401,780,17309,1
24,Male,Other,58347,319,97841,0
26,Female,Asian,76345,490,23221,0
27,Male,Hispanic,131628,417,87324,0
19,Male,Other,144197,476,6514,0
31,Male,White,65610,340,68210,0
22,Female,White,29823,683,41736,0
51,Male,White,77263,370,79506,0
42,Male,Other,119757,720,59255,1
57,Female,Black,105232,812,45068,1
68,Female,White,75838,697,20358,1
74,Male,White,67327,789,36404,1
34,Female,White,73287,809,72432,1
44,Non-Binary,Black,20105,611,79468,0
21,Non-Binary,Hispanic,41019,633,97100,0
23,Non-Binary,Black,131275,412,19871,0
51,Non-Binary,Other,91075,670,66133,1
21,Non-Binary,White,30941,681,32714,0
19,Non-Binary,Other,108471,457,90178,0
32,Male,Asian,107061,736,65789,1
60,Female,Black,71592,305,51921,0
52,Male,Asian,50593,334,80966,0
48,Male,White,65353,342,98383,0
46,Male,Black,62436,545,30096,0
61,Female,Asian,23729,727,67111,1
39,Male,Other,34799,752,20979,1
71,Non-Binary,Other,40893,401,66358,0
33,Male,Black,140049,779,91737,1
63,Non-Binary,White,80041,481,17884,0
38,Male,Hispanic,141369,588,89416,1
70,Non-Binary,Asian,132395,755,81154,1
55,Male,Other,67503,547,46119,0
63,Female,Asian,85867,479,55825,0
56,Female,Black,99402,539,54025,1
43,Female,Black,104238,779,79330,1
26,Female,Other,61899,336,12794,0
46,Male,White,119319,786,65431,1
67,Female,White,103072,324,28097,0
51,Male,Black,139043,742,82646,1
38,Non-Binary,Black,113779,342,16161,0
