Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
28,Non-Binary,Other,47493,644,47523,1
36,Non-Binary,Hispanic,115806,799,65129,1
70,Non-Binary,Asian,28808,350,77368,0
21,Male,Black,94124,831,76169,1
28,Male,White,124683,822,81640,1
32,Female,Other,113703,823,25306,1
36,Female,Black,45112,409,38481,0
38,Non-Binary,Hispanic,61955,687,72512,1
74,Non-Binary,Black,30553,346,86617,0
64,Male,Asian,63309,469,42155,0
46,Male,White,119699,556,37444,1
73,Non-Binary,Asian,141336,460,69187,1
30,Non-Binary,Other,64305,324,20659,0
64,Female,Hispanic,44856,414,17516,0
61,Female,Black,68112,825,16210,1
70,Non-Binary,Black,53392,825,65580,1
30,Male,Black,80337,450,40566,0
34,Male,Hispanic,101351,502,86186,0
48,Non-Binary,Other,61115,685,45960,1
59,Female,Hispanic,103612,703,32728,1
45,Non-Binary,Other,40471,333,15199,0
20,Male,Asian,148753,555,32733,1
69,Female,Other,26730,486,50235,0
31,Non-Binary,Other,61837,493,47227,0
41,Female,Asian,43164,327,10950,0
67,Female,Hispanic,36504,570,47172,0
50,Female,Hispanic,26073,516,59573,0
18,Female,Asian,81075,671,16140,1
67,Female,Hispanic,46609,534,93241,0
20,Male,White,84909,558,78855,1
24,Non-Binary,White,29386,736,20192,1
51,Non-Binary,White,82764,627,38526,1
61,Female,Other,59663,688,15066,1
63,Non-Binary,Hispanic,37053,371,8778,0
25,Female,Other,140811,729,58608,1
61,Male,White,106107,734,49926,1
40,Female,Hispanic,54840,767,76870,1
55,Non-Binary,Other,73646,611,36943,1
18,Male,Other,125360,621,52726,1
25,Non-Binary,Other,20442,650,48317,0
66,Male,White,25144,782,26611,1
57,Male,White,64514,766,51519,1
49,Female,White,146346,610,71576,1
67,Female,Black,78414,342,14862,0
32,Male,Black,85748,744,25303,1
68,Male,White,96452,414,99681,0
37,Male,Asian,119645,508,86611,1
23,Male,Other,102786,325,41406,0
18,Female,White,24600,495,53102,0
62,Male,Hispanic,107252,805,81683,1
23,Male,Black,90469,464,26773,0
65,Female,Black,46680,692,14980,1
61,Male,Black,79616,502,64329,0
34,Non-Binary,White,145464,637,52485,1
27,Male,Asian,131721,532,14921,1
61,Female,Other,43242,351,51116,0
29,Male,Asian,80342,838,33637,1
56,Female,Other,21294,515,73782,0
28,Male,Hispanic,129224,684,84546,1
51,Male,White,124617,664,82311,1
46,Female,Hispanic,62367,749,20469,1
64,Female,Hispanic,82383,580,86621,1
33,Male,Other,108741,479,39450,0
29,Male,Hispanic,104534,823,31983,1
51,Female,White,113777,832,11912,1
66,Male,Asian,26102,842,81701,1
43,Male,Black,131267,524,97411,1
35,Non-Binary,Hispanic,42849,614,76682,0
40,Male,Other,132553,592,76750,1
38,Female,Other,36593,789,10526,1
44,Female,White,63862,831,43308,1
70,Male,Hispanic,80327,799,30513,1
42,Male,Hispanic,49929,399,6173,0
29,Male,Other,85279,793,17364,1
33,Female,Other,56989,355,61690,0
33,Female,Other,61094,781,29513,1
58,Male,Asian,139500,349,47052,0
63,Male,Other,90492,340,22405,0
27,Male,White,106898,370,30926,0
56,Female,Hispanic,44691,370,94586,0
31,Non-Binary,Asian,68837,393,83920,0
63,Male,White,123183,456,82087,0
53,Non-Binary,Other,121941,472,69182,1
68,Male,Black,39931,519,28124,0
59,Female,Asian,99275,430,49589,0
52,Male,Black,34057,730,61830,1
34,Male,Asian,41498,539,85908,0
35,Non-Binary,Hispanic,58242,686,98395,1
27,Female,White,149502,534,81271,1
65,Male,Black,84273,650,7034,1
24,Female,Asian,41232,666,38703,1
64,Male,Other,101477,458,78255,0
40,Non-Binary,Asian,30483,811,57342,1
47,Non-Binary,Black,80331,680,56022,1
22,Male,White,41995,364,42858,0
45,Non-Binary,White,117682,675,64582,1
64,Female,Asian,142321,499,45129,1
31,Male,Black,42096,557,60704,0
66,Female,Hispanic,56604,442,14011,0
21,Female,Hispanic,113284,580,92028,1
51,Female,Black,30585,351,16036,0
38,Female,Other,69431,528,68561,0
73,Male,Other,70972,819,72021,1
32,Female,Hispanic,140944,696,80345,1
64,Male,Hispanic,32041,754,57930,1
43,Male,Hispanic,36693,675,38488,1
61,Male,Black,85290,508,36847,0
41,Male,White,94590,561,38828,1
41,Non-Binary,Asian,133498,459,5391,1
51,Non-Binary,Asian,91251,678,95560,1
19,Female,White,76643,673,38225,1
61,Female,Other,41425,734,84093,1
58,Male,Other,96834,450,21608,0
66,Female,Hispanic,149768,471,98476,1
45,Female,Black,114513,530,81899,1
40,Non-Binary,Hispanic,37006,505,68339,0
69,Male,White,122279,753,42706,1
60,Male,Other,133703,811,51789,1
53,Female,White,74239,632,54558,1
55,Non-Binary,Hispanic,41730,778,55192,1
45,Non-Binary,White,86944,688,93552,1
20,Male,Hispanic,126927,668,97049,1
39,Non-Binary,Asian,61517,652,18729,1
52,Male,Black,28024,359,52677,0
44,Non-Binary,Hispanic,29979,824,98474,1
50,Female,Hispanic,110705,838,84328,1
74,Male,Other,133777,372,10313,0
45,Non-Binary,White,54590,362,91998,0
60,Female,White,109792,794,30595,1
55,Female,Hispanic,59148,652,11249,1
20,Female,Hispanic,63582,660,45395,1
64,Female,Hispanic,112421,638,88646,1
32,Female,Hispanic,81207,837,22168,1
25,Non-Binary,Hispanic,108124,638,19140,1
63,Non-Binary,Hispanic,96291,339,79196,0
27,Female,Black,119758,586,21067,1
55,Male,Hispanic,62026,539,17347,0
62,Female,Other,119376,359,41171,0
37,Female,Hispanic,69854,575,58881,0
21,Non-Binary,Hispanic,94051,802,65904,1
36,Non-Binary,Other,140507,773,80868,1
48,Male,White,54523,584,99208,0
43,Female,Other,117909,506,46447,1
70,Female,Asian,28604,617,50163,0
25,Male,Hispanic,52820,754,26384,1
54,Female,Hispanic,117931,389,60797,0
54,Male,Other,135787,843,73635,1
