Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
65,Male,Asian,100521,763,65739,1
22,Male,Black,93380,477,33308,0
65,Female,White,62478,496,17709,0
37,Male,Black,122077,458,12708,0
46,Non-Binary,White,136367,776,7789,1
32,Male,Black,49084,747,24842,1
36,Female,Hispanic,83466,711,21869,1
25,Non-Binary,Black,68272,346,14346,0
27,Non-Binary,Other,77120,325,96217,0
52,Male,Hispanic,30434,691,53801,1
56,Non-Binary,Asian,125323,550,92126,1
63,Female,Other,30879,728,48640,1
29,Female,Other,67577,692,61973,1
36,Female,White,140809,462,66942,1
63,Female,Other,92208,388,75564,0
29,Male,White,35125,519,23050,0
57,Female,Asian,147593,683,81245,1
34,Male,Other,34963,697,6044,1
57,Non-Binary,Other,101223,570,99321,1
35,Male,White,29081,808,97348,1
71,Female,Hispanic,77026,321,82169,0
69,Male,Other,82218,322,68039,0
64,Non-Binary,White,105244,694,93092,1
19,Non-Binary,White,50461,682,82055,1
69,Non-Binary,Other,59091,591,16700,0
43,Female,Hispanic,121530,844,29270,1
57,Female,Asian,90307,607,79696,1
41,Female,White,134741,553,65166,1
25,Non-Binary,Asian,44185,449,14370,0
63,Non-Binary,White,55878,709,82137,1
56,Male,Hispanic,134171,684,9983,1
39,Non-Binary,Hispanic,20507,427,66867,0
65,Male,Hispanic,46141,331,93331,0
30,Female,Other,122694,339,58348,0
42,Female,Black,80223,649,24369,1
43,Female,Other,124165,611,19607,1
27,Female,Black,79998,407,98842,0
65,Male,Hispanic,33958,375,95264,0
50,Female,Hispanic,21470,345,77890,0
62,Non-Binary,Other,63499,581,55922,0
71,Female,White,60572,781,6562,1
61,Female,Asian,84320,567,18535,1
55,Non-Binary,Other,109184,445,57178,0
27,Male,Other,109934,433,84349,0
21,Female,Hispanic,117612,778,55965,1
58,Female,Asian,74659,755,35100,1
28,Male,Other,73674,487,85872,0
63,Non-Binary,Black,53912,376,84388,0
68,Female,Hispanic,58675,500,40721,0
18,Female,Black,98734,826,23945,1
33,Female,Other,63042,696,27305,1
50,Female,Black,53942,440,93143,0
66,Male,Other,79030,646,36216,1
49,Male,Hispanic,47045,841,66765,1
72,Male,Other,54407,807,57530,1
71,Male,Other,77080,461,43452,0
58,Male,Asian,148970,470,34282,1
71,Non-Binary,White,141066,493,38480,1
39,Non-Binary,Hispanic,113257,783,31555,1
61,Non-Binary,White,126738,426,80534,0
35,Male,White,39991,306,28469,0
66,Female,White,38247,614,17946,0
30,Female,Black,132008,678,93511,1
49,Male,Other,23259,463,83845,0
19,Male,Black,59535,520,90848,0
20,Male,Hispanic,67835,784,72187,1
19,Female,Asian,27485,352,58820,0
27,Male,Black,109832,682,74443,1
64,Female,Asian,74552,356,80264,0
46,Male,Black,114224,799,43881,1
31,Male,Hispanic,124120,491,68347,1
44,Female,Black,145504,637,73246,1
19,Male,Asian,67166,823,31637,1
41,Non-Binary,Hispanic,97219,534,69596,1
67,Male,Hispanic,62330,644,52323,1
35,Non-Binary,White,26978,341,38392,0
69,Female,Hispanic,75637,816,29960,1
48,Female,Asian,122805,759,61355,1
61,Male,Hispanic,83820,555,56882,0
44,Non-Binary,Black,142150,533,82091,1
31,Non-Binary,Black,63839,427,32691,0
32,Female,Hispanic,74677,765,34028,1
63,Non-Binary,Black,73828,526,73551,0
26,Male,Black,65674,334,88790,0
71,Female,Black,98040,636,78120,1
52,Male,Other,131693,600,70295,1
67,Male,White,110803,464,45263,0
54,Male,Asian,64584,346,10407,0
53,Female,Hispanic,51792,542,98929,0
68,Non-Binary,Black,100503,490,92027,0
31,Male,White,58666,480,5355,0
36,Male,Hispanic,135011,765,22836,1
38,Female,Black,134979,549,10421,1
62,Non-Binary,Hispanic,77645,784,54531,1
65,Male,White,31400,577,92791,0
44,Male,White,130059,797,91938,1
37,Male,White,111379,545,52394,1
56,Female,White,55415,849,71471,1
39,Male,White,126021,664,24363,1
36,Male,Asian,83259,646,20134,1
70,Female,Other,26624,372,51732,0
22,Non-Binary,Hispanic,109980,664,82777,1
48,Female,Hispanic,131238,657,96582,1
26,Non-Binary,Black,120392,368,71751,0
22,Non-Binary,Hispanic,27949,498,94406,0
65,Female,White,43231,443,20147,0
71,Male,Black,28431,478,42216,0
56,Male,White,111535,504,86420,1
